ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
43498,22,student,single,primary,no,3472,no,no,cellular,19,apr,529,1,181,4,success,yes
43500,73,retired,married,secondary,no,2850,no,no,cellular,19,apr,184,2,185,3,failure,no
43503,30,student,single,tertiary,no,7529,no,no,cellular,20,apr,175,6,183,1,success,yes
43504,55,unemployed,divorced,secondary,no,309,no,no,cellular,20,apr,167,1,181,3,success,yes
43505,36,management,single,tertiary,no,3669,no,no,cellular,20,apr,166,1,376,1,other,no
43506,38,blue-collar,divorced,secondary,no,0,yes,no,telephone,20,apr,162,1,181,5,success,yes
43507,39,blue-collar,single,secondary,no,1672,yes,no,cellular,20,apr,462,1,648,1,failure,yes
43508,74,retired,married,tertiary,no,4912,no,no,telephone,20,apr,268,2,181,3,failure,no
43509,38,technician,single,secondary,no,1711,no,no,cellular,20,apr,379,3,202,1,success,yes
43510,31,admin.,divorced,secondary,no,2980,no,no,cellular,20,apr,930,4,292,2,other,no
43511,43,self-employed,married,tertiary,no,3157,no,no,cellular,21,apr,381,2,330,17,other,no
43513,30,student,single,secondary,no,2046,no,no,telephone,21,apr,595,3,254,1,failure,yes
43518,52,technician,married,secondary,no,371,yes,yes,cellular,21,apr,224,2,182,1,success,yes
43522,64,retired,divorced,secondary,no,4833,no,no,cellular,22,apr,247,2,251,1,failure,no
43524,62,management,married,tertiary,no,997,no,no,cellular,22,apr,554,1,304,2,success,yes
43525,76,retired,divorced,primary,no,2693,no,no,cellular,23,apr,109,5,184,2,success,no
43526,40,technician,married,tertiary,no,206,no,no,cellular,23,apr,499,6,185,4,success,yes
43530,42,self-employed,married,secondary,no,1216,yes,no,cellular,23,apr,296,1,521,1,failure,yes
43532,73,retired,married,primary,no,796,no,no,cellular,23,apr,888,1,182,3,success,yes
43533,41,management,divorced,tertiary,no,5037,no,no,cellular,23,apr,252,9,185,5,other,yes
43534,31,admin.,single,secondary,no,81,yes,no,cellular,23,apr,215,2,165,11,other,no
43536,46,admin.,divorced,primary,no,429,yes,no,cellular,26,apr,465,2,369,2,success,yes
43538,35,technician,married,secondary,no,2779,no,no,cellular,26,apr,182,2,186,2,success,yes
43541,41,technician,single,tertiary,no,431,no,no,cellular,26,apr,128,2,186,3,success,no
43542,26,management,single,tertiary,no,222,no,no,cellular,26,apr,192,1,334,1,failure,yes
43543,46,blue-collar,married,secondary,no,1723,no,no,cellular,26,apr,102,3,192,4,other,no
43544,45,blue-collar,single,secondary,no,0,yes,no,cellular,26,apr,1472,1,192,4,failure,yes
43545,60,housemaid,married,primary,no,182,no,no,cellular,26,apr,166,5,181,5,failure,no
43547,29,management,single,tertiary,no,1445,no,no,cellular,26,apr,328,2,143,2,success,yes
43548,70,retired,married,secondary,no,2815,no,no,cellular,26,apr,125,2,182,1,failure,no
43549,30,technician,single,tertiary,no,655,no,no,cellular,26,apr,212,1,202,2,success,yes
43551,35,technician,married,tertiary,no,0,yes,yes,cellular,26,apr,135,3,363,2,failure,no
43553,32,admin.,single,secondary,no,154,yes,no,cellular,26,apr,135,1,521,2,failure,no
43554,34,admin.,single,secondary,no,607,no,no,cellular,26,apr,449,1,326,3,other,no
43556,63,blue-collar,married,primary,no,115,no,no,telephone,27,apr,325,1,180,7,failure,yes
43557,31,management,single,tertiary,no,725,yes,no,cellular,27,apr,345,1,452,1,other,no
43558,68,retired,married,primary,no,7945,no,no,cellular,27,apr,252,1,181,1,failure,no
43559,61,housemaid,married,primary,no,848,no,no,cellular,27,apr,605,1,187,1,other,no
43560,37,unemployed,single,secondary,no,2722,no,no,telephone,27,apr,426,2,179,3,other,yes
43561,26,management,single,tertiary,no,1438,no,no,cellular,27,apr,321,1,449,1,other,yes
43566,37,admin.,married,secondary,no,55,yes,yes,cellular,27,apr,99,1,329,4,other,no
43567,70,retired,married,secondary,no,616,no,no,cellular,27,apr,149,2,182,1,failure,no
43568,69,retired,married,secondary,no,0,no,no,cellular,28,apr,184,2,126,2,other,yes
43570,30,management,single,tertiary,no,697,no,no,cellular,28,apr,545,2,181,8,success,yes
43571,66,retired,married,primary,no,1004,no,no,cellular,28,apr,154,1,182,1,success,no
43572,64,retired,married,secondary,no,4787,no,no,cellular,28,apr,392,1,182,1,success,yes
43573,55,housemaid,married,secondary,no,962,yes,no,cellular,28,apr,623,1,181,3,success,yes
43579,41,unemployed,married,tertiary,no,0,no,no,cellular,29,apr,882,1,181,3,success,yes
43580,79,retired,divorced,primary,no,20,no,no,cellular,29,apr,165,2,182,1,other,no
43582,56,technician,married,secondary,no,0,yes,yes,cellular,29,apr,152,1,223,3,other,no
43583,63,retired,married,primary,no,12067,no,no,telephone,29,apr,660,1,191,1,failure,yes
43584,49,technician,single,secondary,no,1245,no,no,cellular,29,apr,115,2,198,2,failure,no
43586,48,admin.,married,secondary,no,2533,no,no,cellular,29,apr,714,2,633,1,failure,no
43590,41,self-employed,married,tertiary,no,0,yes,no,telephone,29,apr,395,3,426,1,other,yes
43593,37,management,married,secondary,no,565,no,no,cellular,29,apr,449,1,398,1,success,yes
43594,19,student,single,secondary,no,329,no,no,cellular,30,apr,169,1,190,2,success,yes
43595,32,management,married,tertiary,no,6138,no,no,cellular,30,apr,211,2,196,7,success,no
43596,61,retired,divorced,secondary,no,4243,no,no,cellular,30,apr,315,1,182,2,success,yes
43598,30,management,married,tertiary,no,4328,no,no,cellular,30,apr,262,3,189,11,other,yes
43599,37,services,married,secondary,no,4017,no,no,cellular,30,apr,665,2,196,1,success,yes
43602,54,technician,married,tertiary,no,395,no,no,cellular,30,apr,183,1,183,2,success,yes
43605,45,admin.,married,secondary,no,205,no,no,cellular,4,may,552,1,90,2,success,yes
43606,38,management,married,tertiary,no,238,no,no,cellular,4,may,131,1,90,2,success,no
43607,48,blue-collar,married,secondary,no,1730,yes,no,cellular,4,may,361,1,89,3,success,yes
43608,48,management,married,tertiary,no,0,yes,no,cellular,4,may,85,1,61,5,failure,no
43609,60,blue-collar,married,primary,no,5,no,no,cellular,4,may,494,1,95,2,success,yes
43611,45,housemaid,married,secondary,no,360,no,no,cellular,4,may,113,1,182,1,success,no
43612,50,technician,married,secondary,no,402,no,no,cellular,4,may,165,1,180,2,failure,no
43613,29,housemaid,single,tertiary,no,19,no,no,cellular,4,may,268,1,88,4,success,yes
43614,77,retired,married,tertiary,no,7802,no,no,telephone,4,may,421,1,92,2,success,yes
43615,33,services,married,secondary,no,1697,no,no,cellular,4,may,489,1,182,1,success,yes
43616,36,unemployed,married,tertiary,no,7222,yes,no,cellular,4,may,104,1,181,5,failure,no
43618,35,unemployed,single,tertiary,no,415,no,no,cellular,4,may,164,2,89,2,success,yes
43620,80,retired,married,primary,no,155,no,no,telephone,4,may,209,1,53,3,success,yes
43621,34,self-employed,married,tertiary,no,263,no,no,cellular,4,may,203,1,78,8,other,no
43623,29,admin.,single,secondary,no,3528,no,no,cellular,4,may,104,1,208,1,success,no
43625,32,admin.,married,tertiary,no,390,yes,yes,cellular,5,may,100,1,243,1,other,no
43626,33,admin.,married,tertiary,no,79,yes,no,cellular,5,may,389,1,195,4,success,yes
43627,37,management,married,secondary,no,565,no,no,cellular,5,may,329,1,6,2,success,no
43628,30,management,married,tertiary,no,451,no,no,cellular,5,may,173,1,274,3,failure,no
43629,41,technician,single,tertiary,no,1646,yes,no,cellular,5,may,258,1,90,7,success,yes
43631,74,retired,married,secondary,no,935,no,no,cellular,5,may,226,1,99,2,failure,yes
43632,33,blue-collar,single,secondary,no,228,no,no,telephone,5,may,110,1,89,4,failure,no
43636,27,management,single,secondary,no,145,yes,no,cellular,5,may,121,4,89,3,failure,no
43638,54,housemaid,married,secondary,no,1182,yes,no,cellular,6,may,118,2,241,2,failure,no
43639,53,retired,married,secondary,no,4968,no,no,cellular,6,may,109,1,87,2,failure,no
43640,46,blue-collar,married,secondary,no,640,yes,no,cellular,6,may,246,1,55,5,success,yes
43641,37,technician,married,tertiary,no,88,no,no,cellular,6,may,195,1,90,3,other,yes
43642,67,retired,divorced,secondary,no,704,no,no,cellular,6,may,613,1,87,3,success,yes
43643,47,admin.,married,tertiary,no,97,yes,no,cellular,6,may,220,1,87,3,failure,no
43644,56,management,divorced,tertiary,no,2037,no,no,cellular,6,may,160,1,91,5,success,no
43645,60,housemaid,married,primary,no,182,no,no,cellular,6,may,141,1,10,10,failure,no
43646,34,blue-collar,married,secondary,no,1221,yes,no,cellular,6,may,182,1,90,8,failure,no
43647,36,admin.,single,tertiary,no,994,no,no,cellular,6,may,211,1,90,6,success,yes
43649,37,management,married,tertiary,no,2283,no,no,cellular,6,may,243,2,98,2,failure,yes
43650,37,technician,married,tertiary,no,4596,yes,no,cellular,7,may,218,2,211,4,success,no
43652,51,technician,married,tertiary,no,0,no,no,cellular,7,may,662,2,66,2,success,yes
43654,83,retired,married,secondary,no,0,no,no,telephone,7,may,201,2,268,2,failure,no
43655,35,management,married,tertiary,no,62,no,no,cellular,7,may,226,2,88,4,success,yes
43656,47,blue-collar,married,tertiary,no,3745,no,no,cellular,7,may,113,1,200,1,failure,no
43658,53,management,married,tertiary,no,3634,no,no,cellular,7,may,211,4,88,8,success,yes
43661,32,technician,married,tertiary,no,2976,yes,no,cellular,10,may,269,5,94,6,success,no
43663,46,management,married,tertiary,no,273,yes,no,cellular,10,may,583,6,53,6,success,yes
43665,21,student,single,secondary,no,130,no,no,cellular,11,may,113,2,273,4,failure,no
43667,20,student,single,secondary,no,291,no,no,telephone,11,may,172,5,371,5,failure,no
43668,43,self-employed,married,tertiary,no,10072,no,no,cellular,12,may,98,1,77,5,failure,no
43669,66,retired,married,secondary,no,3409,no,no,cellular,12,may,801,1,86,2,failure,no
43671,78,retired,divorced,secondary,no,3417,no,no,cellular,12,may,309,1,181,1,success,yes
43672,42,management,married,tertiary,no,27696,no,no,cellular,12,may,176,2,89,5,success,yes
43673,34,services,married,secondary,no,1076,no,no,cellular,12,may,152,1,182,6,success,yes
43674,34,technician,married,secondary,no,133,no,no,cellular,12,may,171,2,181,3,success,yes
43675,66,management,married,secondary,no,587,no,no,cellular,12,may,457,2,392,2,success,yes
43676,40,management,single,tertiary,no,1509,no,no,cellular,12,may,333,1,58,3,failure,no
43677,54,management,married,tertiary,no,1624,no,no,cellular,12,may,166,3,182,10,success,yes
43678,31,blue-collar,married,secondary,no,136,no,no,cellular,12,may,228,2,267,1,failure,yes
43679,33,services,married,secondary,no,386,no,no,cellular,12,may,317,1,181,5,success,yes
43680,19,student,single,primary,no,608,no,no,cellular,12,may,236,1,180,2,success,yes
43681,31,technician,single,secondary,no,1282,no,no,cellular,12,may,144,1,460,2,failure,no
43682,24,technician,single,secondary,no,598,no,no,cellular,12,may,762,1,182,2,success,yes
43684,29,self-employed,single,tertiary,no,3290,no,no,cellular,12,may,430,1,50,3,success,yes
43685,28,admin.,single,secondary,no,4745,no,no,telephone,12,may,360,1,181,5,success,yes
43686,31,management,single,tertiary,no,533,no,no,telephone,12,may,372,1,90,10,success,yes
43687,50,technician,married,tertiary,no,2611,no,no,cellular,12,may,177,1,387,2,success,no
43688,22,student,single,secondary,no,123,no,no,telephone,12,may,267,2,89,7,success,no
43691,54,blue-collar,divorced,primary,no,4401,no,no,telephone,13,may,414,1,183,2,success,yes
43692,59,management,married,tertiary,no,138,yes,yes,cellular,13,may,106,1,280,4,failure,no
43695,27,self-employed,single,tertiary,no,168,no,no,cellular,13,may,271,1,182,2,success,no
43696,77,retired,married,primary,no,3324,no,no,cellular,13,may,289,1,91,5,success,yes
43697,40,admin.,married,secondary,no,260,yes,no,cellular,13,may,306,1,181,5,success,yes
43698,63,retired,divorced,tertiary,no,0,no,no,cellular,13,may,263,1,181,2,success,yes
43699,37,management,married,tertiary,no,2987,yes,no,cellular,13,may,216,1,87,10,success,yes
43700,48,blue-collar,married,secondary,no,1230,yes,no,cellular,13,may,328,2,182,3,success,yes
43701,27,blue-collar,single,secondary,no,535,no,no,cellular,13,may,159,1,87,3,success,yes
43703,35,management,married,tertiary,no,8000,no,no,cellular,13,may,331,1,90,3,success,yes
43705,68,retired,married,secondary,no,1146,no,no,cellular,13,may,356,1,71,5,success,yes
43706,53,blue-collar,single,secondary,no,1004,no,no,cellular,13,may,393,1,84,1,other,yes
43707,37,technician,single,tertiary,no,197,no,no,cellular,13,may,234,1,87,3,success,yes
43710,58,admin.,married,secondary,no,169,no,no,cellular,13,may,336,3,87,5,success,yes
43711,37,management,married,tertiary,no,393,yes,no,cellular,14,may,567,3,275,4,failure,yes
43712,37,admin.,married,tertiary,no,29,no,no,cellular,14,may,404,2,183,2,other,yes
43713,63,retired,married,secondary,no,1486,no,no,cellular,14,may,698,5,316,3,other,no
43714,34,admin.,married,secondary,no,920,no,no,cellular,14,may,526,3,179,3,success,yes
43716,50,admin.,married,secondary,no,3608,yes,no,cellular,14,may,196,8,182,4,success,yes
43717,70,retired,married,secondary,no,1164,no,no,telephone,14,may,338,3,185,2,failure,no
43718,50,technician,divorced,secondary,no,0,yes,no,cellular,14,may,109,3,92,3,failure,no
43719,56,management,married,primary,no,870,no,no,cellular,14,may,220,1,179,1,success,yes
43720,57,retired,married,primary,no,9367,no,no,cellular,14,may,700,4,92,7,success,yes
43721,29,unemployed,single,primary,no,1374,no,no,cellular,14,may,1205,2,178,7,success,yes
43722,75,retired,married,tertiary,no,6027,no,no,cellular,14,may,809,1,179,4,success,yes
43726,46,management,married,tertiary,no,349,no,no,cellular,14,may,466,4,88,3,success,yes
43728,29,technician,single,tertiary,no,865,no,no,cellular,17,may,248,3,243,1,failure,no
43729,54,management,divorced,tertiary,no,2152,no,no,cellular,17,may,226,3,186,7,other,no
43730,56,blue-collar,married,secondary,no,448,yes,yes,cellular,17,may,556,1,181,2,other,yes
43731,72,retired,married,secondary,no,5715,no,no,cellular,17,may,1114,1,181,2,success,yes
43733,27,student,single,tertiary,no,39,no,no,cellular,17,may,379,1,258,10,other,yes
43734,52,management,married,tertiary,no,583,no,no,cellular,17,may,376,1,181,3,success,yes
43735,50,admin.,married,secondary,no,2695,no,no,cellular,17,may,312,2,159,2,other,no
43737,38,management,married,tertiary,no,1276,no,no,cellular,17,may,272,2,182,3,success,yes
43738,73,retired,married,secondary,no,2850,no,no,cellular,17,may,157,2,28,5,failure,no
43742,64,retired,married,secondary,no,1612,no,no,cellular,18,may,336,1,89,5,failure,yes
43743,38,blue-collar,married,secondary,no,4321,no,no,cellular,18,may,252,1,85,6,failure,no
43747,62,retired,married,secondary,no,3114,no,no,cellular,18,may,243,2,186,1,success,yes
43748,41,admin.,married,tertiary,no,1,yes,no,telephone,18,may,327,2,361,3,failure,yes
43750,53,technician,married,secondary,no,195,yes,no,cellular,19,may,472,1,90,6,success,yes
43752,58,retired,married,secondary,no,1230,no,no,cellular,20,may,420,1,87,1,failure,yes
43754,46,management,single,secondary,no,5993,no,no,cellular,20,may,165,1,56,3,failure,no
43756,37,management,married,tertiary,no,3236,no,no,cellular,20,may,291,2,202,5,other,yes
43759,60,management,married,secondary,no,0,no,no,cellular,20,may,321,4,87,8,failure,no
43761,47,blue-collar,married,secondary,no,1568,yes,no,cellular,21,may,226,3,91,8,success,yes
43763,53,management,married,tertiary,no,1356,yes,no,cellular,21,may,429,1,193,6,failure,no
43764,47,admin.,married,secondary,no,368,no,no,cellular,21,may,403,1,87,6,success,yes
43765,46,self-employed,married,secondary,no,706,no,no,cellular,21,may,588,1,386,3,failure,yes
43766,30,management,single,tertiary,no,499,yes,no,cellular,21,may,145,1,281,3,failure,no
43767,51,management,married,tertiary,no,2635,no,no,cellular,21,may,407,3,74,5,failure,yes
43768,70,management,married,secondary,no,4,no,no,cellular,21,may,122,1,85,9,failure,no
43769,31,blue-collar,single,secondary,no,411,no,no,cellular,21,may,91,3,361,1,failure,no
43770,31,unemployed,single,secondary,no,2616,no,no,cellular,21,may,374,1,185,2,other,yes
43772,21,student,single,secondary,no,215,no,no,cellular,24,may,382,1,89,7,success,yes
43773,71,retired,married,primary,no,3230,no,no,cellular,24,may,341,2,133,3,failure,yes
43775,78,retired,married,primary,no,680,no,no,telephone,24,may,838,1,89,9,failure,no
43776,49,self-employed,divorced,tertiary,no,3293,no,no,cellular,24,may,260,1,77,9,failure,no
43777,52,admin.,single,secondary,no,726,yes,no,cellular,24,may,699,1,378,9,failure,yes
43778,27,technician,single,tertiary,no,2781,yes,no,cellular,24,may,168,1,389,1,failure,yes
43779,25,student,single,secondary,no,3713,no,no,cellular,24,may,323,2,353,3,other,yes
43780,33,services,single,secondary,no,152,yes,no,cellular,25,may,202,2,365,2,success,yes
43782,33,management,single,tertiary,no,576,no,no,cellular,25,may,220,1,111,2,other,no
43783,28,student,single,secondary,no,1925,no,no,cellular,25,may,252,1,88,4,failure,yes
43784,30,admin.,single,secondary,no,265,yes,no,cellular,25,may,681,1,181,2,success,yes
43788,59,management,married,primary,no,1727,no,no,telephone,25,may,500,4,358,2,failure,yes
43790,56,management,married,tertiary,no,12356,yes,no,cellular,26,may,410,1,551,5,other,yes
43791,33,services,single,secondary,no,2881,no,no,cellular,26,may,289,1,328,1,success,yes
43792,31,technician,single,secondary,no,846,no,no,cellular,26,may,405,3,205,2,failure,yes
43793,39,management,married,tertiary,no,613,no,no,cellular,26,may,211,2,391,2,success,no
43794,40,technician,married,secondary,no,2266,no,no,cellular,26,may,175,3,89,7,other,yes
43795,33,management,single,tertiary,no,9317,no,no,cellular,26,may,267,1,205,3,failure,no
43799,27,blue-collar,single,tertiary,no,567,no,no,cellular,26,may,523,3,182,3,success,yes
43801,67,retired,married,primary,no,1430,no,no,telephone,26,may,283,2,135,5,success,yes
43803,46,housemaid,married,secondary,no,38,no,no,cellular,27,may,181,3,183,1,success,yes
43804,58,management,married,secondary,no,139,no,no,cellular,27,may,188,1,161,2,other,no
43807,23,student,single,tertiary,no,691,no,no,cellular,27,may,1178,1,178,6,success,yes
43811,28,services,single,tertiary,no,128,no,no,cellular,27,may,460,1,414,1,failure,yes
43815,55,services,divorced,secondary,no,379,no,no,cellular,27,may,275,3,219,2,other,no
43819,60,unemployed,married,secondary,no,1047,no,no,cellular,27,may,173,3,279,4,success,yes
43820,29,blue-collar,single,tertiary,no,455,no,no,telephone,27,may,214,2,36,1,success,yes
43821,32,admin.,single,secondary,no,554,yes,no,cellular,28,may,101,2,368,5,failure,no
43823,59,retired,married,primary,no,4007,no,no,cellular,28,may,581,3,63,6,failure,no
43824,54,technician,married,secondary,no,65,no,no,cellular,28,may,309,4,93,4,failure,no
43825,23,student,single,secondary,no,922,no,no,cellular,28,may,538,2,184,9,failure,yes
43828,39,technician,married,tertiary,no,108,no,no,cellular,28,may,589,3,28,2,other,no
43829,26,student,single,secondary,no,4613,no,no,cellular,28,may,663,3,196,2,other,yes
43831,28,student,single,tertiary,no,118,no,no,cellular,31,may,85,2,35,5,other,no
43832,83,retired,divorced,primary,no,0,no,no,telephone,31,may,664,1,77,3,success,no
43833,33,management,married,tertiary,no,1388,yes,no,cellular,31,may,158,1,202,3,failure,no
43841,36,technician,married,secondary,no,1368,no,no,cellular,1,jun,516,1,292,5,failure,yes
43842,33,admin.,single,tertiary,no,272,yes,no,cellular,1,jun,326,1,237,2,failure,yes
43843,28,blue-collar,single,secondary,no,-46,yes,no,cellular,1,jun,154,2,91,12,success,yes
43844,65,retired,divorced,primary,no,1840,no,no,cellular,1,jun,383,2,188,5,failure,no
43846,28,services,single,secondary,no,168,no,no,cellular,1,jun,347,3,140,2,success,yes
43847,70,retired,married,primary,no,2346,no,no,cellular,1,jun,421,1,97,6,success,no
43852,28,management,single,tertiary,no,223,yes,no,cellular,1,jun,303,1,278,3,success,yes
43858,29,blue-collar,married,secondary,no,3310,no,no,cellular,2,jun,344,2,117,2,failure,no
43859,49,admin.,single,tertiary,no,228,yes,no,cellular,2,jun,407,1,92,1,success,yes
43860,27,blue-collar,single,tertiary,no,644,no,no,cellular,2,jun,657,1,182,1,success,yes
43861,28,admin.,married,secondary,no,330,no,no,cellular,2,jun,226,2,182,4,success,yes
43862,37,admin.,divorced,tertiary,no,4708,no,no,cellular,2,jun,238,1,181,2,success,yes
43863,54,management,divorced,tertiary,no,496,no,no,cellular,2,jun,161,1,140,3,success,no
43868,30,technician,single,secondary,no,1165,no,no,cellular,4,jun,204,2,183,3,success,yes
43869,39,housemaid,divorced,secondary,no,70,no,no,cellular,4,jun,346,2,128,8,success,no
43870,26,technician,single,tertiary,no,1066,no,no,cellular,4,jun,112,1,50,1,success,no
43871,62,management,married,tertiary,no,0,yes,yes,cellular,4,jun,106,1,64,3,failure,no
43876,22,services,single,secondary,no,361,no,no,telephone,7,jun,140,4,367,2,failure,no
43878,38,admin.,married,secondary,no,0,yes,no,cellular,8,jun,187,1,181,2,success,yes
43879,36,technician,divorced,secondary,no,2823,yes,no,cellular,8,jun,215,1,371,6,failure,yes
43889,34,management,married,tertiary,no,158,no,no,cellular,9,jun,190,1,92,9,success,yes
43890,36,services,married,secondary,no,4721,no,no,cellular,9,jun,150,1,92,5,success,yes
43891,31,management,married,tertiary,no,877,no,no,cellular,9,jun,192,1,93,7,other,yes
43892,28,management,single,tertiary,no,187,no,no,cellular,9,jun,206,1,92,1,success,yes
43893,80,retired,married,secondary,no,8304,no,no,telephone,9,jun,712,1,64,12,failure,yes
43896,83,retired,married,tertiary,no,4761,no,no,telephone,9,jun,294,2,93,1,success,no
43897,31,management,single,tertiary,no,147,no,no,cellular,9,jun,163,2,92,3,success,yes
43898,39,services,married,secondary,no,323,no,no,cellular,9,jun,874,2,188,6,failure,yes
43903,73,retired,married,primary,no,508,no,no,cellular,14,jun,154,4,97,1,success,no
43906,36,management,married,tertiary,no,495,no,no,cellular,14,jun,187,1,94,9,success,yes
43908,58,management,married,tertiary,no,256,no,no,cellular,14,jun,508,1,186,4,success,no
43909,30,technician,single,secondary,no,2371,no,no,cellular,14,jun,661,1,384,2,other,yes
43912,56,admin.,married,secondary,no,602,no,no,cellular,14,jun,458,1,130,8,success,yes
43915,71,retired,divorced,primary,no,275,no,no,cellular,14,jun,293,1,425,1,success,yes
43916,26,services,single,tertiary,no,12,no,no,cellular,14,jun,563,1,181,10,failure,yes
43917,30,unemployed,single,tertiary,no,4082,no,no,telephone,14,jun,215,1,459,17,other,no
43920,31,management,single,tertiary,no,938,no,no,cellular,14,jun,472,1,384,3,failure,no
43921,31,management,single,tertiary,no,4533,no,no,cellular,14,jun,262,3,98,3,other,no
43922,62,retired,married,primary,no,1742,no,no,cellular,14,jun,167,2,98,6,other,yes
43924,68,retired,divorced,primary,no,2027,no,no,cellular,15,jun,619,2,92,2,success,yes
43925,37,admin.,married,tertiary,no,3221,no,no,cellular,15,jun,379,2,376,13,other,yes
43926,27,management,single,tertiary,no,1720,no,no,cellular,15,jun,910,1,224,3,success,yes
43927,59,retired,divorced,primary,no,1194,yes,no,cellular,15,jun,132,4,389,2,failure,no
43928,35,technician,married,secondary,no,294,yes,no,cellular,15,jun,238,6,98,5,success,no
43929,45,technician,single,tertiary,no,2033,no,no,cellular,15,jun,243,5,285,2,success,yes
43930,51,admin.,married,tertiary,no,0,yes,yes,cellular,15,jun,177,4,99,2,success,no
43932,27,management,single,tertiary,no,2786,no,no,cellular,15,jun,270,2,377,3,success,no
43934,28,management,single,tertiary,no,2725,no,no,cellular,16,jun,292,1,504,1,failure,yes
43937,66,housemaid,married,primary,no,1230,no,no,cellular,16,jun,288,6,181,3,success,yes
43938,30,management,single,tertiary,no,572,no,no,cellular,17,jun,339,3,183,2,success,yes
43939,38,blue-collar,married,primary,no,1630,yes,no,cellular,17,jun,101,3,94,19,other,no
43940,39,technician,single,secondary,no,1435,no,no,cellular,17,jun,383,1,296,19,other,yes
43945,63,retired,married,secondary,no,23047,no,no,cellular,17,jun,530,1,139,2,other,no
43947,34,management,married,tertiary,no,3301,yes,no,cellular,17,jun,485,2,227,4,failure,yes
43949,46,blue-collar,married,secondary,no,1723,no,no,cellular,17,jun,176,2,52,7,failure,yes
43951,52,blue-collar,married,secondary,no,955,no,yes,cellular,17,jun,301,2,134,4,success,yes
43952,53,entrepreneur,married,tertiary,no,1961,no,no,cellular,18,jun,91,2,185,1,success,no
43953,71,retired,married,secondary,no,29941,no,no,telephone,18,jun,80,1,71,3,other,no
43954,25,blue-collar,single,secondary,no,303,no,no,cellular,18,jun,252,1,92,1,success,yes
43955,60,management,married,primary,no,8334,no,no,cellular,18,jun,143,1,49,7,other,no
43959,46,services,married,secondary,no,0,yes,no,cellular,22,jun,154,1,124,1,other,no
43960,61,retired,married,secondary,no,2011,no,no,cellular,22,jun,292,1,578,2,failure,no
43961,57,management,divorced,tertiary,no,3287,no,no,cellular,22,jun,867,1,84,3,success,yes
43962,32,admin.,single,secondary,no,131,yes,no,cellular,22,jun,522,1,183,2,success,yes
43964,32,management,married,tertiary,no,913,yes,no,cellular,23,jun,883,1,674,4,failure,no
43965,64,retired,divorced,primary,no,109,no,no,cellular,23,jun,706,1,225,2,success,yes
43966,33,management,single,tertiary,no,224,no,no,cellular,23,jun,342,2,107,2,success,yes
43968,36,management,single,tertiary,no,538,no,no,cellular,23,jun,339,1,183,5,success,yes
43969,32,technician,married,tertiary,no,903,yes,no,cellular,23,jun,181,1,320,1,other,no
43972,25,student,single,secondary,no,1957,no,no,cellular,24,jun,1207,4,385,1,failure,yes
43973,43,services,married,secondary,no,774,no,no,cellular,24,jun,482,1,91,2,success,yes
43977,35,management,married,tertiary,no,1870,yes,no,cellular,24,jun,134,1,386,1,failure,no
43979,27,management,single,tertiary,no,6791,no,no,cellular,24,jun,136,5,94,30,failure,no
43980,31,technician,married,tertiary,no,3338,yes,no,cellular,24,jun,122,2,185,2,success,no
43982,40,technician,married,secondary,no,697,no,no,cellular,24,jun,220,2,219,2,other,no
43988,49,management,married,tertiary,no,1167,yes,yes,cellular,25,jun,213,6,150,8,failure,yes
43989,42,technician,divorced,tertiary,no,2611,yes,no,cellular,25,jun,300,1,389,3,failure,yes
43990,27,blue-collar,single,secondary,no,3145,no,no,cellular,25,jun,374,1,179,2,success,yes
43991,57,unemployed,married,secondary,no,1350,no,no,cellular,25,jun,131,1,388,1,failure,no
43992,30,technician,single,secondary,no,938,no,no,cellular,25,jun,171,1,141,3,other,no
43993,45,technician,married,tertiary,no,1818,yes,yes,cellular,25,jun,427,1,142,5,success,no
43998,37,technician,married,tertiary,no,122,no,no,cellular,25,jun,266,2,318,3,other,yes
44002,72,retired,married,primary,no,0,no,no,cellular,28,jun,348,6,94,6,failure,no
44004,47,management,single,tertiary,no,334,yes,no,cellular,28,jun,614,3,94,9,success,yes
44005,38,management,single,tertiary,no,623,no,no,cellular,28,jun,297,4,144,4,other,yes
44006,48,management,single,tertiary,no,86,no,no,cellular,28,jun,281,3,186,6,other,yes
44007,36,management,married,tertiary,no,1790,yes,no,cellular,28,jun,132,3,392,2,other,no
44008,55,housemaid,divorced,primary,no,976,no,no,cellular,28,jun,345,1,94,3,other,yes
44009,39,technician,single,tertiary,no,393,no,no,cellular,28,jun,325,1,94,1,success,yes
44011,26,management,single,tertiary,no,222,no,no,cellular,28,jun,247,1,63,2,success,yes
44012,37,services,single,secondary,no,23,yes,no,cellular,28,jun,197,1,182,1,failure,no
44018,67,retired,married,primary,no,2391,no,no,cellular,28,jun,737,6,186,10,other,yes
44020,60,retired,married,secondary,no,11,no,no,cellular,29,jun,265,1,586,2,failure,yes
44022,60,retired,married,secondary,no,2060,no,no,cellular,29,jun,135,4,95,4,failure,no
44023,58,blue-collar,married,primary,no,3109,no,no,cellular,29,jun,295,1,287,4,success,yes
44024,41,admin.,married,secondary,no,3126,yes,no,cellular,29,jun,222,1,91,7,failure,yes
44025,47,admin.,married,secondary,no,0,no,yes,cellular,29,jun,238,1,139,4,failure,no
