dataset,method,family,seed,k,feature,rank,score,selected,elapsed_seconds,sample_size,status,feature_key,source,has_previous_evidence,evidence_source
madelon,mrmr_approx,relevancia-redundancia,42,30,feat_426,3,498.0205324348224,True,1.7848925031721592,1400,ok,feat_426,,False,
madelon,mrmr_approx,relevancia-redundancia,42,50,feat_426,3,498.0205324348224,True,1.7848925031721592,1400,ok,feat_426,,False,
madelon,mrmr_approx,relevancia-redundancia,42,22,feat_427,22,479.0047855581313,True,1.7848925031721592,1400,ok,feat_427,,False,
madelon,mrmr_approx,relevancia-redundancia,42,30,feat_427,22,479.0047855581313,True,1.7848925031721592,1400,ok,feat_427,,False,
madelon,mrmr_approx,relevancia-redundancia,42,50,feat_427,22,479.0047855581313,True,1.7848925031721592,1400,ok,feat_427,,False,
madelon,mrmr_approx,relevancia-redundancia,42,20,feat_429,19,482.00628034511925,True,1.7848925031721592,1400,ok,feat_429,,False,
madelon,mrmr_approx,relevancia-redundancia,42,22,feat_429,19,482.00628034511925,True,1.7848925031721592,1400,ok,feat_429,,False,
madelon,mrmr_approx,relevancia-redundancia,42,30,feat_429,19,482.00628034511925,True,1.7848925031721592,1400,ok,feat_429,,False,
madelon,mrmr_approx,relevancia-redundancia,42,50,feat_429,19,482.00628034511925,True,1.7848925031721592,1400,ok,feat_429,,False,
madelon,mrmr_approx,relevancia-redundancia,42,20,feat_434,16,485.0074474867945,True,1.7848925031721592,1400,ok,feat_434,,False,
madelon,mrmr_approx,relevancia-redundancia,42,22,feat_434,16,485.0074474867945,True,1.7848925031721592,1400,ok,feat_434,,False,
madelon,mrmr_approx,relevancia-redundancia,42,30,feat_434,16,485.0074474867945,True,1.7848925031721592,1400,ok,feat_434,,False,
madelon,mrmr_approx,relevancia-redundancia,42,50,feat_434,16,485.0074474867945,True,1.7848925031721592,1400,ok,feat_434,,False,
madelon,mrmr_approx,relevancia-redundancia,42,20,feat_438,20,481.0062931529666,True,1.7848925031721592,1400,ok,feat_438,,False,
madelon,mrmr_approx,relevancia-redundancia,42,22,feat_438,20,481.0062931529666,True,1.7848925031721592,1400,ok,feat_438,,False,
madelon,mrmr_approx,relevancia-redundancia,42,30,feat_438,20,481.0062931529666,True,1.7848925031721592,1400,ok,feat_438,,False,
madelon,mrmr_approx,relevancia-redundancia,42,50,feat_438,20,481.0062931529666,True,1.7848925031721592,1400,ok,feat_438,,False,
madelon,mrmr_approx,relevancia-redundancia,42,15,feat_477,15,486.00846837636243,True,1.7848925031721592,1400,ok,feat_477,,False,
madelon,mrmr_approx,relevancia-redundancia,42,20,feat_477,15,486.00846837636243,True,1.7848925031721592,1400,ok,feat_477,,False,
madelon,mrmr_approx,relevancia-redundancia,42,22,feat_477,15,486.00846837636243,True,1.7848925031721592,1400,ok,feat_477,,False,
madelon,mrmr_approx,relevancia-redundancia,42,30,feat_477,15,486.00846837636243,True,1.7848925031721592,1400,ok,feat_477,,False,
madelon,mrmr_approx,relevancia-redundancia,42,50,feat_477,15,486.00846837636243,True,1.7848925031721592,1400,ok,feat_477,,False,
madelon,mrmr_approx,relevancia-redundancia,42,15,feat_478,14,487.00887492226707,True,1.7848925031721592,1400,ok,feat_478,,False,
madelon,mrmr_approx,relevancia-redundancia,42,20,feat_478,14,487.00887492226707,True,1.7848925031721592,1400,ok,feat_478,,False,
madelon,mrmr_approx,relevancia-redundancia,42,22,feat_478,14,487.00887492226707,True,1.7848925031721592,1400,ok,feat_478,,False,
madelon,mrmr_approx,relevancia-redundancia,42,30,feat_478,14,487.00887492226707,True,1.7848925031721592,1400,ok,feat_478,,False,
madelon,mrmr_approx,relevancia-redundancia,42,50,feat_478,14,487.00887492226707,True,1.7848925031721592,1400,ok,feat_478,,False,
madelon,mrmr_approx,relevancia-redundancia,42,30,feat_479,26,475.00285497140425,True,1.7848925031721592,1400,ok,feat_479,,False,
madelon,mrmr_approx,relevancia-redundancia,42,50,feat_479,26,475.00285497140425,True,1.7848925031721592,1400,ok,feat_479,,False,
madelon,mrmr_approx,relevancia-redundancia,42,50,feat_488,36,465.0009656698031,True,1.7848925031721592,1400,ok,feat_488,,False,
madelon,l1_logistic,regularizacion,42,20,feat_26,17,0.15734366586227588,True,0.7412067325785756,1400,ok,feat_26,,False,
madelon,l1_logistic,regularizacion,42,22,feat_26,17,0.15734366586227588,True,0.7412067325785756,1400,ok,feat_26,,False,
madelon,l1_logistic,regularizacion,42,30,feat_26,17,0.15734366586227588,True,0.7412067325785756,1400,ok,feat_26,,False,
madelon,l1_logistic,regularizacion,42,50,feat_26,17,0.15734366586227588,True,0.7412067325785756,1400,ok,feat_26,,False,
madelon,l1_logistic,regularizacion,42,50,feat_34,37,0.11709205571903045,True,0.7412067325785756,1400,ok,feat_34,,False,
madelon,l1_logistic,regularizacion,42,50,feat_38,35,0.11960348064747264,True,0.7412067325785756,1400,ok,feat_38,,False,
madelon,l1_logistic,regularizacion,42,10,feat_44,9,0.17896552884516165,True,0.7412067325785756,1400,ok,feat_44,,False,
madelon,l1_logistic,regularizacion,42,15,feat_44,9,0.17896552884516165,True,0.7412067325785756,1400,ok,feat_44,,False,
madelon,l1_logistic,regularizacion,42,20,feat_44,9,0.17896552884516165,True,0.7412067325785756,1400,ok,feat_44,,False,
madelon,l1_logistic,regularizacion,42,22,feat_44,9,0.17896552884516165,True,0.7412067325785756,1400,ok,feat_44,,False,
madelon,l1_logistic,regularizacion,42,30,feat_44,9,0.17896552884516165,True,0.7412067325785756,1400,ok,feat_44,,False,
madelon,l1_logistic,regularizacion,42,50,feat_44,9,0.17896552884516165,True,0.7412067325785756,1400,ok,feat_44,,False,
madelon,l1_logistic,regularizacion,42,50,feat_50,48,0.10593543133063998,True,0.7412067325785756,1400,ok,feat_50,,False,
madelon,l1_logistic,regularizacion,42,30,feat_53,29,0.12553562076331926,True,0.7412067325785756,1400,ok,feat_53,,False,
madelon,l1_logistic,regularizacion,42,50,feat_53,29,0.12553562076331926,True,0.7412067325785756,1400,ok,feat_53,,False,
madelon,l1_logistic,regularizacion,42,22,feat_60,21,0.15062297332901214,True,0.7412067325785756,1400,ok,feat_60,,False,
madelon,l1_logistic,regularizacion,42,30,feat_60,21,0.15062297332901214,True,0.7412067325785756,1400,ok,feat_60,,False,
madelon,l1_logistic,regularizacion,42,50,feat_60,21,0.15062297332901214,True,0.7412067325785756,1400,ok,feat_60,,False,
madelon,l1_logistic,regularizacion,42,50,feat_61,47,0.10632783052068445,True,0.7412067325785756,1400,ok,feat_61,,False,
madelon,l1_logistic,regularizacion,42,50,feat_65,38,0.11580286003816437,True,0.7412067325785756,1400,ok,feat_65,,False,
madelon,l1_logistic,regularizacion,42,50,feat_139,43,0.11117789905980252,True,0.7412067325785756,1400,ok,feat_139,,False,
madelon,l1_logistic,regularizacion,42,30,feat_140,25,0.13777352099019308,True,0.7412067325785756,1400,ok,feat_140,,False,
madelon,l1_logistic,regularizacion,42,50,feat_140,25,0.13777352099019308,True,0.7412067325785756,1400,ok,feat_140,,False,
madelon,l1_logistic,regularizacion,42,30,feat_162,28,0.12595923315513416,True,0.7412067325785756,1400,ok,feat_162,,False,
madelon,l1_logistic,regularizacion,42,50,feat_162,28,0.12595923315513416,True,0.7412067325785756,1400,ok,feat_162,,False,
madelon,l1_logistic,regularizacion,42,50,feat_163,41,0.11372030447759335,True,0.7412067325785756,1400,ok,feat_163,,False,
madelon,l1_logistic,regularizacion,42,15,feat_168,11,0.1784767991986899,True,0.7412067325785756,1400,ok,feat_168,,False,
madelon,l1_logistic,regularizacion,42,20,feat_168,11,0.1784767991986899,True,0.7412067325785756,1400,ok,feat_168,,False,
madelon,l1_logistic,regularizacion,42,22,feat_168,11,0.1784767991986899,True,0.7412067325785756,1400,ok,feat_168,,False,
madelon,l1_logistic,regularizacion,42,30,feat_168,11,0.1784767991986899,True,0.7412067325785756,1400,ok,feat_168,,False,
madelon,l1_logistic,regularizacion,42,50,feat_168,11,0.1784767991986899,True,0.7412067325785756,1400,ok,feat_168,,False,
madelon,l1_logistic,regularizacion,42,30,feat_220,24,0.1436583276674946,True,0.7412067325785756,1400,ok,feat_220,,False,
madelon,l1_logistic,regularizacion,42,50,feat_220,24,0.1436583276674946,True,0.7412067325785756,1400,ok,feat_220,,False,
madelon,l1_logistic,regularizacion,42,50,feat_245,44,0.10867036438950584,True,0.7412067325785756,1400,ok,feat_245,,False,
madelon,l1_logistic,regularizacion,42,50,feat_253,49,0.10281667950917503,True,0.7412067325785756,1400,ok,feat_253,,False,
madelon,l1_logistic,regularizacion,42,5,feat_264,5,0.1946346512283996,True,0.7412067325785756,1400,ok,feat_264,,False,
madelon,l1_logistic,regularizacion,42,10,feat_264,5,0.1946346512283996,True,0.7412067325785756,1400,ok,feat_264,,False,
madelon,l1_logistic,regularizacion,42,15,feat_264,5,0.1946346512283996,True,0.7412067325785756,1400,ok,feat_264,,False,
madelon,l1_logistic,regularizacion,42,20,feat_264,5,0.1946346512283996,True,0.7412067325785756,1400,ok,feat_264,,False,
madelon,l1_logistic,regularizacion,42,22,feat_264,5,0.1946346512283996,True,0.7412067325785756,1400,ok,feat_264,,False,
madelon,l1_logistic,regularizacion,42,30,feat_264,5,0.1946346512283996,True,0.7412067325785756,1400,ok,feat_264,,False,
madelon,l1_logistic,regularizacion,42,50,feat_264,5,0.1946346512283996,True,0.7412067325785756,1400,ok,feat_264,,False,
madelon,l1_logistic,regularizacion,42,50,feat_301,50,0.10256217221237682,True,0.7412067325785756,1400,ok,feat_301,,False,
madelon,l1_logistic,regularizacion,42,50,feat_308,40,0.11446313196323299,True,0.7412067325785756,1400,ok,feat_308,,False,
madelon,l1_logistic,regularizacion,42,15,feat_309,14,0.16054929738053764,True,0.7412067325785756,1400,ok,feat_309,,False,
madelon,l1_logistic,regularizacion,42,20,feat_309,14,0.16054929738053764,True,0.7412067325785756,1400,ok,feat_309,,False,
madelon,l1_logistic,regularizacion,42,22,feat_309,14,0.16054929738053764,True,0.7412067325785756,1400,ok,feat_309,,False,
madelon,l1_logistic,regularizacion,42,30,feat_309,14,0.16054929738053764,True,0.7412067325785756,1400,ok,feat_309,,False,
madelon,l1_logistic,regularizacion,42,50,feat_309,14,0.16054929738053764,True,0.7412067325785756,1400,ok,feat_309,,False,
madelon,l1_logistic,regularizacion,42,50,feat_310,45,0.10825548826105863,True,0.7412067325785756,1400,ok,feat_310,,False,
madelon,l1_logistic,regularizacion,42,50,feat_330,39,0.11470283569739775,True,0.7412067325785756,1400,ok,feat_330,,False,
madelon,l1_logistic,regularizacion,42,50,feat_333,33,0.12175061166228532,True,0.7412067325785756,1400,ok,feat_333,,False,
madelon,l1_logistic,regularizacion,42,20,feat_343,19,0.15182215594183243,True,0.7412067325785756,1400,ok,feat_343,,False,
madelon,l1_logistic,regularizacion,42,22,feat_343,19,0.15182215594183243,True,0.7412067325785756,1400,ok,feat_343,,False,
madelon,l1_logistic,regularizacion,42,30,feat_343,19,0.15182215594183243,True,0.7412067325785756,1400,ok,feat_343,,False,
madelon,l1_logistic,regularizacion,42,50,feat_343,19,0.15182215594183243,True,0.7412067325785756,1400,ok,feat_343,,False,
madelon,l1_logistic,regularizacion,42,50,feat_348,42,0.11163758086968906,True,0.7412067325785756,1400,ok,feat_348,,False,
madelon,l1_logistic,regularizacion,42,50,feat_358,46,0.10655311885270646,True,0.7412067325785756,1400,ok,feat_358,,False,
madelon,l1_logistic,regularizacion,42,50,feat_403,34,0.1197948038202507,True,0.7412067325785756,1400,ok,feat_403,,False,
madelon,l1_logistic,regularizacion,42,30,feat_410,30,0.12497611897144886,True,0.7412067325785756,1400,ok,feat_410,,False,
madelon,l1_logistic,regularizacion,42,50,feat_410,30,0.12497611897144886,True,0.7412067325785756,1400,ok,feat_410,,False,
madelon,l1_logistic,regularizacion,42,15,feat_414,13,0.16563303541978028,True,0.7412067325785756,1400,ok,feat_414,,False,
madelon,l1_logistic,regularizacion,42,20,feat_414,13,0.16563303541978028,True,0.7412067325785756,1400,ok,feat_414,,False,
madelon,l1_logistic,regularizacion,42,22,feat_414,13,0.16563303541978028,True,0.7412067325785756,1400,ok,feat_414,,False,
madelon,l1_logistic,regularizacion,42,30,feat_414,13,0.16563303541978028,True,0.7412067325785756,1400,ok,feat_414,,False,
madelon,l1_logistic,regularizacion,42,50,feat_414,13,0.16563303541978028,True,0.7412067325785756,1400,ok,feat_414,,False,
madelon,l1_logistic,regularizacion,42,20,feat_438,18,0.15409134340952096,True,0.7412067325785756,1400,ok,feat_438,,False,
madelon,l1_logistic,regularizacion,42,22,feat_438,18,0.15409134340952096,True,0.7412067325785756,1400,ok,feat_438,,False,
madelon,l1_logistic,regularizacion,42,30,feat_438,18,0.15409134340952096,True,0.7412067325785756,1400,ok,feat_438,,False,
madelon,l1_logistic,regularizacion,42,50,feat_438,18,0.15409134340952096,True,0.7412067325785756,1400,ok,feat_438,,False,
madelon,l1_logistic,regularizacion,42,30,feat_441,23,0.14406523300267476,True,0.7412067325785756,1400,ok,feat_441,,False,
madelon,l1_logistic,regularizacion,42,50,feat_441,23,0.14406523300267476,True,0.7412067325785756,1400,ok,feat_441,,False,
madelon,l1_logistic,regularizacion,42,15,feat_448,12,0.16948342229642271,True,0.7412067325785756,1400,ok,feat_448,,False,
madelon,l1_logistic,regularizacion,42,20,feat_448,12,0.16948342229642271,True,0.7412067325785756,1400,ok,feat_448,,False,
madelon,l1_logistic,regularizacion,42,22,feat_448,12,0.16948342229642271,True,0.7412067325785756,1400,ok,feat_448,,False,
madelon,l1_logistic,regularizacion,42,30,feat_448,12,0.16948342229642271,True,0.7412067325785756,1400,ok,feat_448,,False,
madelon,l1_logistic,regularizacion,42,50,feat_448,12,0.16948342229642271,True,0.7412067325785756,1400,ok,feat_448,,False,
madelon,l1_logistic,regularizacion,42,50,feat_454,31,0.12371077726357979,True,0.7412067325785756,1400,ok,feat_454,,False,
madelon,l1_logistic,regularizacion,42,10,feat_468,10,0.17848703248374892,True,0.7412067325785756,1400,ok,feat_468,,False,
madelon,l1_logistic,regularizacion,42,15,feat_468,10,0.17848703248374892,True,0.7412067325785756,1400,ok,feat_468,,False,
madelon,l1_logistic,regularizacion,42,20,feat_468,10,0.17848703248374892,True,0.7412067325785756,1400,ok,feat_468,,False,
madelon,l1_logistic,regularizacion,42,22,feat_468,10,0.17848703248374892,True,0.7412067325785756,1400,ok,feat_468,,False,
madelon,l1_logistic,regularizacion,42,30,feat_468,10,0.17848703248374892,True,0.7412067325785756,1400,ok,feat_468,,False,
madelon,l1_logistic,regularizacion,42,50,feat_468,10,0.17848703248374892,True,0.7412067325785756,1400,ok,feat_468,,False,
madelon,l1_logistic,regularizacion,42,10,feat_481,7,0.18688298232188288,True,0.7412067325785756,1400,ok,feat_481,,False,
madelon,l1_logistic,regularizacion,42,15,feat_481,7,0.18688298232188288,True,0.7412067325785756,1400,ok,feat_481,,False,
madelon,l1_logistic,regularizacion,42,20,feat_481,7,0.18688298232188288,True,0.7412067325785756,1400,ok,feat_481,,False,
madelon,l1_logistic,regularizacion,42,22,feat_481,7,0.18688298232188288,True,0.7412067325785756,1400,ok,feat_481,,False,
madelon,l1_logistic,regularizacion,42,30,feat_481,7,0.18688298232188288,True,0.7412067325785756,1400,ok,feat_481,,False,
madelon,l1_logistic,regularizacion,42,50,feat_481,7,0.18688298232188288,True,0.7412067325785756,1400,ok,feat_481,,False,
madelon,l1_logistic,regularizacion,42,50,feat_497,32,0.12263231700830216,True,0.7412067325785756,1400,ok,feat_497,,False,
madelon,random_forest,embedded,42,30,feat_32,27,0.002833410027666585,True,0.2975313076749444,1400,ok,feat_32,,False,
madelon,random_forest,embedded,42,50,feat_32,27,0.002833410027666585,True,0.2975313076749444,1400,ok,feat_32,,False,
madelon,random_forest,embedded,42,50,feat_33,48,0.0025526131447871853,True,0.2975313076749444,1400,ok,feat_33,,False,
madelon,random_forest,embedded,42,50,feat_35,45,0.0025698236303593864,True,0.2975313076749444,1400,ok,feat_35,,False,
madelon,random_forest,embedded,42,50,feat_98,33,0.00270810669611088,True,0.2975313076749444,1400,ok,feat_98,,False,
madelon,random_forest,embedded,42,30,feat_188,28,0.0028197735244435106,True,0.2975313076749444,1400,ok,feat_188,,False,
madelon,random_forest,embedded,42,50,feat_188,28,0.0028197735244435106,True,0.2975313076749444,1400,ok,feat_188,,False,
madelon,random_forest,embedded,42,50,feat_201,47,0.0025567740307545377,True,0.2975313076749444,1400,ok,feat_201,,False,
madelon,random_forest,embedded,42,30,feat_204,23,0.0030832443511415305,True,0.2975313076749444,1400,ok,feat_204,,False,
madelon,random_forest,embedded,42,50,feat_204,23,0.0030832443511415305,True,0.2975313076749444,1400,ok,feat_204,,False,
madelon,random_forest,embedded,42,50,feat_223,35,0.002667513662471239,True,0.2975313076749444,1400,ok,feat_223,,False,
madelon,random_forest,embedded,42,22,feat_244,22,0.003095043986421998,True,0.2975313076749444,1400,ok,feat_244,,False,
madelon,random_forest,embedded,42,30,feat_244,22,0.003095043986421998,True,0.2975313076749444,1400,ok,feat_244,,False,
madelon,random_forest,embedded,42,50,feat_244,22,0.003095043986421998,True,0.2975313076749444,1400,ok,feat_244,,False,
madelon,random_forest,embedded,42,30,feat_264,29,0.0028159075916543838,True,0.2975313076749444,1400,ok,feat_264,,False,
madelon,random_forest,embedded,42,50,feat_264,29,0.0028159075916543838,True,0.2975313076749444,1400,ok,feat_264,,False,
madelon,random_forest,embedded,42,50,feat_314,37,0.0026524547806059417,True,0.2975313076749444,1400,ok,feat_314,,False,
madelon,random_forest,embedded,42,50,feat_319,38,0.0026515935577223586,True,0.2975313076749444,1400,ok,feat_319,,False,
madelon,random_forest,embedded,42,22,feat_334,21,0.0033119222324289994,True,0.2975313076749444,1400,ok,feat_334,,False,
madelon,random_forest,embedded,42,30,feat_334,21,0.0033119222324289994,True,0.2975313076749444,1400,ok,feat_334,,False,
madelon,random_forest,embedded,42,50,feat_334,21,0.0033119222324289994,True,0.2975313076749444,1400,ok,feat_334,,False,
madelon,random_forest,embedded,42,5,feat_338,2,0.015281162529308983,True,0.2975313076749444,1400,ok,feat_338,,False,
madelon,random_forest,embedded,42,10,feat_338,2,0.015281162529308983,True,0.2975313076749444,1400,ok,feat_338,,False,
madelon,random_forest,embedded,42,15,feat_338,2,0.015281162529308983,True,0.2975313076749444,1400,ok,feat_338,,False,
madelon,random_forest,embedded,42,20,feat_338,2,0.015281162529308983,True,0.2975313076749444,1400,ok,feat_338,,False,
madelon,random_forest,embedded,42,22,feat_338,2,0.015281162529308983,True,0.2975313076749444,1400,ok,feat_338,,False,
madelon,random_forest,embedded,42,30,feat_338,2,0.015281162529308983,True,0.2975313076749444,1400,ok,feat_338,,False,
madelon,random_forest,embedded,42,50,feat_338,2,0.015281162529308983,True,0.2975313076749444,1400,ok,feat_338,,False,
madelon,random_forest,embedded,42,30,feat_347,30,0.002791358590753202,True,0.2975313076749444,1400,ok,feat_347,,False,
madelon,random_forest,embedded,42,50,feat_347,30,0.002791358590753202,True,0.2975313076749444,1400,ok,feat_347,,False,
madelon,random_forest,embedded,42,50,feat_361,39,0.00265025814462268,True,0.2975313076749444,1400,ok,feat_361,,False,
madelon,random_forest,embedded,42,50,feat_410,41,0.0026248566995979348,True,0.2975313076749444,1400,ok,feat_410,,False,
madelon,random_forest,embedded,42,30,feat_418,24,0.0030140608684100447,True,0.2975313076749444,1400,ok,feat_418,,False,
madelon,random_forest,embedded,42,50,feat_418,24,0.0030140608684100447,True,0.2975313076749444,1400,ok,feat_418,,False,
madelon,random_forest,embedded,42,50,feat_438,50,0.002531771695490183,True,0.2975313076749444,1400,ok,feat_438,,False,
madelon,random_forest,embedded,42,50,feat_441,36,0.002653621708023884,True,0.2975313076749444,1400,ok,feat_441,,False,
madelon,random_forest,embedded,42,30,feat_455,26,0.002944484212477923,True,0.2975313076749444,1400,ok,feat_455,,False,
madelon,random_forest,embedded,42,50,feat_455,26,0.002944484212477923,True,0.2975313076749444,1400,ok,feat_455,,False,
madelon,random_forest,embedded,42,50,feat_457,40,0.002649874727959117,True,0.2975313076749444,1400,ok,feat_457,,False,
madelon,random_forest,embedded,42,50,feat_458,31,0.002733668277966881,True,0.2975313076749444,1400,ok,feat_458,,False,
madelon,random_forest,embedded,42,50,feat_463,42,0.002606166145590599,True,0.2975313076749444,1400,ok,feat_463,,False,
madelon,random_forest,embedded,42,50,feat_468,43,0.0025906238627126316,True,0.2975313076749444,1400,ok,feat_468,,False,
madelon,random_forest,embedded,42,50,feat_481,46,0.0025574375302566898,True,0.2975313076749444,1400,ok,feat_481,,False,
madelon,linear_svm,embedded,42,30,feat_26,30,0.09120904345604525,True,0.03526807948946953,1400,ok,feat_26,,False,
madelon,linear_svm,embedded,42,50,feat_26,30,0.09120904345604525,True,0.03526807948946953,1400,ok,feat_26,,False,
madelon,linear_svm,embedded,42,50,feat_34,32,0.08666711545375748,True,0.03526807948946953,1400,ok,feat_34,,False,
madelon,linear_svm,embedded,42,50,feat_38,46,0.07803928691639034,True,0.03526807948946953,1400,ok,feat_38,,False,
madelon,linear_svm,embedded,42,22,feat_44,21,0.1040748981167397,True,0.03526807948946953,1400,ok,feat_44,,False,
madelon,linear_svm,embedded,42,30,feat_44,21,0.1040748981167397,True,0.03526807948946953,1400,ok,feat_44,,False,
madelon,linear_svm,embedded,42,50,feat_44,21,0.1040748981167397,True,0.03526807948946953,1400,ok,feat_44,,False,
madelon,linear_svm,embedded,42,50,feat_50,33,0.08626883321972108,True,0.03526807948946953,1400,ok,feat_50,,False,
madelon,linear_svm,embedded,42,20,feat_60,16,0.10774288653608637,True,0.03526807948946953,1400,ok,feat_60,,False,
madelon,linear_svm,embedded,42,22,feat_60,16,0.10774288653608637,True,0.03526807948946953,1400,ok,feat_60,,False,
madelon,linear_svm,embedded,42,30,feat_60,16,0.10774288653608637,True,0.03526807948946953,1400,ok,feat_60,,False,
madelon,linear_svm,embedded,42,50,feat_60,16,0.10774288653608637,True,0.03526807948946953,1400,ok,feat_60,,False,
madelon,linear_svm,embedded,42,50,feat_65,42,0.07955505700635673,True,0.03526807948946953,1400,ok,feat_65,,False,
madelon,linear_svm,embedded,42,50,feat_139,47,0.07793259889505645,True,0.03526807948946953,1400,ok,feat_139,,False,
madelon,linear_svm,embedded,42,30,feat_162,27,0.09723783617354115,True,0.03526807948946953,1400,ok,feat_162,,False,
madelon,linear_svm,embedded,42,50,feat_162,27,0.09723783617354115,True,0.03526807948946953,1400,ok,feat_162,,False,
madelon,linear_svm,embedded,42,50,feat_163,44,0.07891424267244687,True,0.03526807948946953,1400,ok,feat_163,,False,
madelon,linear_svm,embedded,42,30,feat_168,25,0.09964053172725497,True,0.03526807948946953,1400,ok,feat_168,,False,
madelon,linear_svm,embedded,42,50,feat_168,25,0.09964053172725497,True,0.03526807948946953,1400,ok,feat_168,,False,
madelon,linear_svm,embedded,42,10,feat_220,9,0.11809533621775949,True,0.03526807948946953,1400,ok,feat_220,,False,
madelon,linear_svm,embedded,42,15,feat_220,9,0.11809533621775949,True,0.03526807948946953,1400,ok,feat_220,,False,
madelon,linear_svm,embedded,42,20,feat_220,9,0.11809533621775949,True,0.03526807948946953,1400,ok,feat_220,,False,
madelon,linear_svm,embedded,42,22,feat_220,9,0.11809533621775949,True,0.03526807948946953,1400,ok,feat_220,,False,
madelon,linear_svm,embedded,42,30,feat_220,9,0.11809533621775949,True,0.03526807948946953,1400,ok,feat_220,,False,
madelon,linear_svm,embedded,42,50,feat_220,9,0.11809533621775949,True,0.03526807948946953,1400,ok,feat_220,,False,
madelon,linear_svm,embedded,42,50,feat_245,38,0.08195171519806017,True,0.03526807948946953,1400,ok,feat_245,,False,
madelon,linear_svm,embedded,42,10,feat_264,8,0.11843617431950498,True,0.03526807948946953,1400,ok,feat_264,,False,
madelon,linear_svm,embedded,42,15,feat_264,8,0.11843617431950498,True,0.03526807948946953,1400,ok,feat_264,,False,
madelon,linear_svm,embedded,42,20,feat_264,8,0.11843617431950498,True,0.03526807948946953,1400,ok,feat_264,,False,
madelon,linear_svm,embedded,42,22,feat_264,8,0.11843617431950498,True,0.03526807948946953,1400,ok,feat_264,,False,
madelon,linear_svm,embedded,42,30,feat_264,8,0.11843617431950498,True,0.03526807948946953,1400,ok,feat_264,,False,
madelon,linear_svm,embedded,42,50,feat_264,8,0.11843617431950498,True,0.03526807948946953,1400,ok,feat_264,,False,
madelon,linear_svm,embedded,42,50,feat_308,48,0.07540475828537783,True,0.03526807948946953,1400,ok,feat_308,,False,
madelon,linear_svm,embedded,42,30,feat_309,24,0.10062586869799905,True,0.03526807948946953,1400,ok,feat_309,,False,
madelon,linear_svm,embedded,42,50,feat_309,24,0.10062586869799905,True,0.03526807948946953,1400,ok,feat_309,,False,
madelon,linear_svm,embedded,42,50,feat_310,41,0.07963408350368316,True,0.03526807948946953,1400,ok,feat_310,,False,
madelon,linear_svm,embedded,42,22,feat_343,22,0.1040515216690842,True,0.03526807948946953,1400,ok,feat_343,,False,
madelon,linear_svm,embedded,42,30,feat_343,22,0.1040515216690842,True,0.03526807948946953,1400,ok,feat_343,,False,
madelon,linear_svm,embedded,42,50,feat_343,22,0.1040515216690842,True,0.03526807948946953,1400,ok,feat_343,,False,
madelon,linear_svm,embedded,42,50,feat_358,36,0.08395694549270107,True,0.03526807948946953,1400,ok,feat_358,,False,
madelon,linear_svm,embedded,42,15,feat_414,11,0.11540442002059255,True,0.03526807948946953,1400,ok,feat_414,,False,
madelon,linear_svm,embedded,42,20,feat_414,11,0.11540442002059255,True,0.03526807948946953,1400,ok,feat_414,,False,
madelon,linear_svm,embedded,42,22,feat_414,11,0.11540442002059255,True,0.03526807948946953,1400,ok,feat_414,,False,
madelon,linear_svm,embedded,42,30,feat_414,11,0.11540442002059255,True,0.03526807948946953,1400,ok,feat_414,,False,
madelon,linear_svm,embedded,42,50,feat_414,11,0.11540442002059255,True,0.03526807948946953,1400,ok,feat_414,,False,
madelon,linear_svm,embedded,42,50,feat_441,35,0.0844096971431057,True,0.03526807948946953,1400,ok,feat_441,,False,
madelon,linear_svm,embedded,42,15,feat_448,12,0.11429030404649028,True,0.03526807948946953,1400,ok,feat_448,,False,
madelon,linear_svm,embedded,42,20,feat_448,12,0.11429030404649028,True,0.03526807948946953,1400,ok,feat_448,,False,
madelon,linear_svm,embedded,42,22,feat_448,12,0.11429030404649028,True,0.03526807948946953,1400,ok,feat_448,,False,
madelon,linear_svm,embedded,42,30,feat_448,12,0.11429030404649028,True,0.03526807948946953,1400,ok,feat_448,,False,
madelon,linear_svm,embedded,42,50,feat_448,12,0.11429030404649028,True,0.03526807948946953,1400,ok,feat_448,,False,
madelon,linear_svm,embedded,42,30,feat_468,28,0.09705899041942358,True,0.03526807948946953,1400,ok,feat_468,,False,
madelon,linear_svm,embedded,42,50,feat_468,28,0.09705899041942358,True,0.03526807948946953,1400,ok,feat_468,,False,
madelon,linear_svm,embedded,42,50,feat_480,39,0.08171343015806946,True,0.03526807948946953,1400,ok,feat_480,,False,
madelon,linear_svm,embedded,42,20,feat_481,18,0.10569760442237625,True,0.03526807948946953,1400,ok,feat_481,,False,
madelon,linear_svm,embedded,42,22,feat_481,18,0.10569760442237625,True,0.03526807948946953,1400,ok,feat_481,,False,
madelon,linear_svm,embedded,42,30,feat_481,18,0.10569760442237625,True,0.03526807948946953,1400,ok,feat_481,,False,
madelon,linear_svm,embedded,42,50,feat_481,18,0.10569760442237625,True,0.03526807948946953,1400,ok,feat_481,,False,
madelon,linear_svm,embedded,42,50,feat_497,45,0.07864997526983127,True,0.03526807948946953,1400,ok,feat_497,,False,
olive_oil_3class,variance,filtros,42,3,other,2,1.0025062656641606,True,9.185913950204849e-05,400,ok,other,,False,
