dataset,method,k,feature,selection_frequency,n_seeds
madelon,mrmr_approx,22,feat_241,1.0,3
madelon,mrmr_approx,22,feat_249,0.3333333333333333,3
madelon,mrmr_approx,22,feat_257,0.3333333333333333,3
madelon,mrmr_approx,22,feat_277,0.3333333333333333,3
madelon,mrmr_approx,22,feat_294,0.6666666666666666,3
madelon,mrmr_approx,22,feat_296,0.3333333333333333,3
madelon,mrmr_approx,22,feat_309,0.3333333333333333,3
madelon,mrmr_approx,22,feat_33,0.3333333333333333,3
madelon,mrmr_approx,22,feat_337,0.6666666666666666,3
madelon,mrmr_approx,22,feat_349,0.3333333333333333,3
madelon,mrmr_approx,22,feat_355,0.3333333333333333,3
madelon,mrmr_approx,22,feat_358,0.3333333333333333,3
madelon,mrmr_approx,22,feat_38,0.3333333333333333,3
madelon,mrmr_approx,22,feat_380,0.3333333333333333,3
madelon,mrmr_approx,22,feat_381,0.3333333333333333,3
madelon,mrmr_approx,22,feat_384,0.3333333333333333,3
madelon,mrmr_approx,22,feat_39,0.3333333333333333,3
madelon,mrmr_approx,22,feat_396,0.3333333333333333,3
madelon,mrmr_approx,22,feat_397,0.3333333333333333,3
madelon,mrmr_approx,22,feat_414,0.3333333333333333,3
madelon,mrmr_approx,22,feat_42,0.3333333333333333,3
madelon,mrmr_approx,22,feat_426,0.3333333333333333,3
madelon,mrmr_approx,22,feat_427,0.3333333333333333,3
madelon,mrmr_approx,22,feat_429,0.3333333333333333,3
madelon,mrmr_approx,22,feat_430,0.3333333333333333,3
madelon,mrmr_approx,22,feat_434,0.3333333333333333,3
madelon,mrmr_approx,22,feat_438,0.3333333333333333,3
madelon,mrmr_approx,22,feat_455,0.3333333333333333,3
madelon,mrmr_approx,22,feat_468,0.3333333333333333,3
madelon,mrmr_approx,22,feat_477,0.3333333333333333,3
madelon,mrmr_approx,22,feat_478,0.3333333333333333,3
madelon,mrmr_approx,22,feat_485,0.3333333333333333,3
madelon,mrmr_approx,22,feat_487,0.3333333333333333,3
madelon,mrmr_approx,22,feat_490,0.3333333333333333,3
madelon,mrmr_approx,22,feat_496,0.3333333333333333,3
madelon,mrmr_approx,22,feat_498,0.3333333333333333,3
madelon,mrmr_approx,22,feat_65,0.3333333333333333,3
madelon,mrmr_approx,22,feat_78,0.3333333333333333,3
madelon,mrmr_approx,22,feat_79,0.3333333333333333,3
madelon,mrmr_approx,22,feat_86,0.3333333333333333,3
madelon,mrmr_approx,30,feat_110,0.3333333333333333,3
madelon,mrmr_approx,30,feat_121,0.3333333333333333,3
madelon,mrmr_approx,30,feat_122,0.3333333333333333,3
madelon,mrmr_approx,30,feat_123,0.6666666666666666,3
madelon,mrmr_approx,30,feat_125,0.3333333333333333,3
madelon,mrmr_approx,30,feat_127,0.3333333333333333,3
madelon,mrmr_approx,30,feat_129,0.3333333333333333,3
madelon,mrmr_approx,30,feat_15,0.3333333333333333,3
madelon,mrmr_approx,30,feat_151,0.3333333333333333,3
madelon,mrmr_approx,30,feat_152,0.3333333333333333,3
madelon,mrmr_approx,30,feat_153,0.6666666666666666,3
madelon,mrmr_approx,30,feat_155,0.3333333333333333,3
madelon,mrmr_approx,30,feat_16,0.3333333333333333,3
madelon,mrmr_approx,30,feat_176,0.6666666666666666,3
madelon,mrmr_approx,30,feat_178,0.3333333333333333,3
madelon,mrmr_approx,30,feat_180,0.3333333333333333,3
madelon,mrmr_approx,30,feat_184,0.3333333333333333,3
madelon,mrmr_approx,30,feat_191,0.6666666666666666,3
madelon,mrmr_approx,30,feat_192,0.3333333333333333,3
madelon,mrmr_approx,30,feat_2,1.0,3
madelon,mrmr_approx,30,feat_216,0.3333333333333333,3
madelon,mrmr_approx,30,feat_217,0.3333333333333333,3
madelon,mrmr_approx,30,feat_237,0.3333333333333333,3
madelon,mrmr_approx,30,feat_239,0.3333333333333333,3
madelon,mrmr_approx,30,feat_241,1.0,3
madelon,mrmr_approx,30,feat_243,0.3333333333333333,3
madelon,mrmr_approx,30,feat_249,0.3333333333333333,3
madelon,mrmr_approx,30,feat_25,0.3333333333333333,3
madelon,mrmr_approx,30,feat_257,0.3333333333333333,3
madelon,mrmr_approx,30,feat_270,0.3333333333333333,3
madelon,mrmr_approx,30,feat_277,0.3333333333333333,3
madelon,mrmr_approx,30,feat_280,0.3333333333333333,3
madelon,mrmr_approx,30,feat_29,0.3333333333333333,3
madelon,mrmr_approx,30,feat_294,1.0,3
madelon,mrmr_approx,30,feat_296,0.3333333333333333,3
madelon,mrmr_approx,30,feat_309,0.3333333333333333,3
madelon,mrmr_approx,30,feat_310,0.3333333333333333,3
madelon,mrmr_approx,30,feat_33,0.3333333333333333,3
madelon,mrmr_approx,30,feat_337,0.6666666666666666,3
madelon,mrmr_approx,30,feat_349,1.0,3
madelon,mrmr_approx,30,feat_355,0.3333333333333333,3
madelon,mrmr_approx,30,feat_358,0.3333333333333333,3
madelon,mrmr_approx,30,feat_38,0.3333333333333333,3
madelon,mrmr_approx,30,feat_380,0.3333333333333333,3
madelon,mrmr_approx,30,feat_381,0.3333333333333333,3
madelon,mrmr_approx,30,feat_384,0.3333333333333333,3
madelon,mrmr_approx,30,feat_39,0.3333333333333333,3
madelon,mrmr_approx,30,feat_395,0.3333333333333333,3
madelon,mrmr_approx,30,feat_396,0.3333333333333333,3
madelon,mrmr_approx,30,feat_397,0.6666666666666666,3
madelon,mrmr_approx,30,feat_412,0.3333333333333333,3
madelon,mrmr_approx,30,feat_414,0.3333333333333333,3
madelon,mrmr_approx,30,feat_42,0.3333333333333333,3
madelon,mrmr_approx,30,feat_426,0.3333333333333333,3
madelon,mrmr_approx,30,feat_427,0.3333333333333333,3
madelon,mrmr_approx,30,feat_429,0.3333333333333333,3
madelon,mrmr_approx,30,feat_430,0.3333333333333333,3
madelon,mrmr_approx,30,feat_434,0.3333333333333333,3
madelon,mrmr_approx,30,feat_438,0.3333333333333333,3
madelon,mrmr_approx,30,feat_455,0.3333333333333333,3
madelon,mrmr_approx,30,feat_468,0.3333333333333333,3
madelon,mrmr_approx,30,feat_477,0.3333333333333333,3
madelon,mrmr_approx,30,feat_478,0.3333333333333333,3
madelon,mrmr_approx,30,feat_479,0.3333333333333333,3
madelon,mrmr_approx,30,feat_485,0.3333333333333333,3
madelon,mrmr_approx,30,feat_487,0.3333333333333333,3
madelon,mrmr_approx,30,feat_490,0.3333333333333333,3
madelon,mrmr_approx,30,feat_496,0.3333333333333333,3
madelon,mrmr_approx,30,feat_498,0.3333333333333333,3
madelon,mrmr_approx,30,feat_65,0.3333333333333333,3
madelon,mrmr_approx,30,feat_74,0.3333333333333333,3
madelon,mrmr_approx,30,feat_77,0.3333333333333333,3
madelon,mrmr_approx,30,feat_78,0.3333333333333333,3
madelon,mrmr_approx,30,feat_79,0.3333333333333333,3
madelon,mrmr_approx,30,feat_83,0.3333333333333333,3
madelon,mrmr_approx,30,feat_86,0.3333333333333333,3
madelon,mrmr_approx,50,feat_106,0.3333333333333333,3
madelon,mrmr_approx,50,feat_110,0.3333333333333333,3
madelon,mrmr_approx,50,feat_112,0.3333333333333333,3
madelon,mrmr_approx,50,feat_114,0.3333333333333333,3
madelon,mrmr_approx,50,feat_120,0.3333333333333333,3
madelon,mrmr_approx,50,feat_121,0.3333333333333333,3
madelon,mrmr_approx,50,feat_122,0.3333333333333333,3
madelon,mrmr_approx,50,feat_123,0.6666666666666666,3
madelon,mrmr_approx,50,feat_125,0.3333333333333333,3
madelon,mrmr_approx,50,feat_127,0.3333333333333333,3
madelon,mrmr_approx,50,feat_128,0.3333333333333333,3
madelon,mrmr_approx,50,feat_129,0.3333333333333333,3
madelon,mrmr_approx,50,feat_142,0.3333333333333333,3
madelon,mrmr_approx,50,feat_146,0.3333333333333333,3
madelon,mrmr_approx,50,feat_147,0.3333333333333333,3
madelon,mrmr_approx,50,feat_15,0.3333333333333333,3
madelon,mrmr_approx,50,feat_150,0.3333333333333333,3
madelon,mrmr_approx,50,feat_151,0.3333333333333333,3
madelon,mrmr_approx,50,feat_152,0.3333333333333333,3
madelon,mrmr_approx,50,feat_153,1.0,3
madelon,mrmr_approx,50,feat_155,0.6666666666666666,3
madelon,mrmr_approx,50,feat_158,0.3333333333333333,3
madelon,mrmr_approx,50,feat_16,0.3333333333333333,3
madelon,mrmr_approx,50,feat_161,0.3333333333333333,3
madelon,mrmr_approx,50,feat_176,0.6666666666666666,3
madelon,mrmr_approx,50,feat_178,0.3333333333333333,3
madelon,mrmr_approx,50,feat_180,0.3333333333333333,3
madelon,mrmr_approx,50,feat_184,0.3333333333333333,3
madelon,mrmr_approx,50,feat_185,0.6666666666666666,3
madelon,mrmr_approx,50,feat_191,0.6666666666666666,3
madelon,mrmr_approx,50,feat_192,0.3333333333333333,3
madelon,mrmr_approx,50,feat_2,1.0,3
madelon,mrmr_approx,50,feat_207,0.3333333333333333,3
madelon,mrmr_approx,50,feat_216,0.3333333333333333,3
madelon,mrmr_approx,50,feat_217,0.3333333333333333,3
madelon,mrmr_approx,50,feat_220,0.3333333333333333,3
madelon,mrmr_approx,50,feat_222,0.6666666666666666,3
madelon,mrmr_approx,50,feat_223,0.3333333333333333,3
madelon,mrmr_approx,50,feat_237,0.3333333333333333,3
madelon,mrmr_approx,50,feat_239,0.3333333333333333,3
madelon,mrmr_approx,50,feat_241,1.0,3
madelon,mrmr_approx,50,feat_243,0.6666666666666666,3
madelon,mrmr_approx,50,feat_245,0.3333333333333333,3
madelon,mrmr_approx,50,feat_248,0.3333333333333333,3
madelon,mrmr_approx,50,feat_249,0.3333333333333333,3
madelon,mrmr_approx,50,feat_25,0.3333333333333333,3
madelon,mrmr_approx,50,feat_257,0.3333333333333333,3
madelon,mrmr_approx,50,feat_258,0.3333333333333333,3
madelon,mrmr_approx,50,feat_261,0.3333333333333333,3
madelon,mrmr_approx,50,feat_264,0.3333333333333333,3
madelon,mrmr_approx,50,feat_269,0.3333333333333333,3
madelon,mrmr_approx,50,feat_27,0.3333333333333333,3
madelon,mrmr_approx,50,feat_270,0.6666666666666666,3
madelon,mrmr_approx,50,feat_271,0.3333333333333333,3
madelon,mrmr_approx,50,feat_275,0.3333333333333333,3
madelon,mrmr_approx,50,feat_277,0.3333333333333333,3
madelon,mrmr_approx,50,feat_280,0.3333333333333333,3
madelon,mrmr_approx,50,feat_29,0.6666666666666666,3
madelon,mrmr_approx,50,feat_294,1.0,3
madelon,mrmr_approx,50,feat_296,0.3333333333333333,3
madelon,mrmr_approx,50,feat_301,0.3333333333333333,3
madelon,mrmr_approx,50,feat_309,0.3333333333333333,3
madelon,mrmr_approx,50,feat_310,0.3333333333333333,3
madelon,mrmr_approx,50,feat_323,0.3333333333333333,3
madelon,mrmr_approx,50,feat_324,0.3333333333333333,3
madelon,mrmr_approx,50,feat_33,0.3333333333333333,3
madelon,mrmr_approx,50,feat_332,0.3333333333333333,3
madelon,mrmr_approx,50,feat_337,0.6666666666666666,3
madelon,mrmr_approx,50,feat_341,0.3333333333333333,3
madelon,mrmr_approx,50,feat_349,1.0,3
madelon,mrmr_approx,50,feat_355,0.3333333333333333,3
madelon,mrmr_approx,50,feat_356,0.6666666666666666,3
madelon,mrmr_approx,50,feat_358,0.3333333333333333,3
madelon,mrmr_approx,50,feat_36,0.3333333333333333,3
madelon,mrmr_approx,50,feat_364,0.3333333333333333,3
madelon,mrmr_approx,50,feat_372,0.3333333333333333,3
madelon,mrmr_approx,50,feat_379,0.3333333333333333,3
madelon,mrmr_approx,50,feat_38,0.6666666666666666,3
madelon,mrmr_approx,50,feat_380,0.3333333333333333,3
madelon,mrmr_approx,50,feat_381,0.6666666666666666,3
madelon,mrmr_approx,50,feat_384,0.3333333333333333,3
madelon,mrmr_approx,50,feat_39,0.3333333333333333,3
madelon,mrmr_approx,50,feat_395,0.3333333333333333,3
madelon,mrmr_approx,50,feat_396,0.3333333333333333,3
madelon,mrmr_approx,50,feat_397,0.6666666666666666,3
madelon,mrmr_approx,50,feat_404,0.3333333333333333,3
madelon,mrmr_approx,50,feat_409,0.3333333333333333,3
madelon,mrmr_approx,50,feat_412,0.3333333333333333,3
madelon,mrmr_approx,50,feat_414,0.6666666666666666,3
madelon,mrmr_approx,50,feat_42,0.3333333333333333,3
madelon,mrmr_approx,50,feat_426,0.3333333333333333,3
madelon,mrmr_approx,50,feat_427,0.3333333333333333,3
madelon,mrmr_approx,50,feat_429,0.3333333333333333,3
madelon,mrmr_approx,50,feat_430,0.3333333333333333,3
madelon,mrmr_approx,50,feat_434,0.3333333333333333,3
madelon,mrmr_approx,50,feat_438,0.3333333333333333,3
madelon,mrmr_approx,50,feat_455,0.6666666666666666,3
madelon,mrmr_approx,50,feat_459,0.3333333333333333,3
madelon,mrmr_approx,50,feat_468,0.3333333333333333,3
madelon,mrmr_approx,50,feat_477,0.6666666666666666,3
madelon,mrmr_approx,50,feat_478,0.6666666666666666,3
madelon,mrmr_approx,50,feat_479,0.3333333333333333,3
madelon,mrmr_approx,50,feat_485,0.3333333333333333,3
madelon,mrmr_approx,50,feat_487,0.3333333333333333,3
madelon,mrmr_approx,50,feat_488,0.3333333333333333,3
madelon,mrmr_approx,50,feat_490,0.3333333333333333,3
madelon,mrmr_approx,50,feat_496,0.3333333333333333,3
madelon,mrmr_approx,50,feat_497,0.3333333333333333,3
madelon,mrmr_approx,50,feat_498,0.6666666666666666,3
madelon,mrmr_approx,50,feat_51,0.3333333333333333,3
madelon,mrmr_approx,50,feat_65,0.3333333333333333,3
madelon,mrmr_approx,50,feat_74,0.3333333333333333,3
madelon,mrmr_approx,50,feat_77,0.6666666666666666,3
madelon,mrmr_approx,50,feat_78,0.3333333333333333,3
madelon,mrmr_approx,50,feat_79,0.3333333333333333,3
madelon,mrmr_approx,50,feat_80,0.3333333333333333,3
madelon,mrmr_approx,50,feat_83,0.6666666666666666,3
madelon,mrmr_approx,50,feat_86,0.3333333333333333,3
madelon,mrmr_approx,50,feat_99,0.3333333333333333,3
madelon,mutual_info,5,feat_180,0.3333333333333333,3
madelon,mutual_info,5,feat_192,0.3333333333333333,3
madelon,mutual_info,5,feat_2,0.3333333333333333,3
madelon,mutual_info,5,feat_241,1.0,3
madelon,mutual_info,5,feat_257,0.3333333333333333,3
madelon,mutual_info,5,feat_294,0.6666666666666666,3
madelon,mutual_info,5,feat_337,0.3333333333333333,3
madelon,mutual_info,5,feat_38,0.3333333333333333,3
madelon,mutual_info,5,feat_381,0.3333333333333333,3
madelon,mutual_info,5,feat_397,0.3333333333333333,3
madelon,mutual_info,5,feat_498,0.3333333333333333,3
madelon,mutual_info,5,feat_78,0.3333333333333333,3
madelon,mutual_info,10,feat_128,0.6666666666666666,3
madelon,mutual_info,10,feat_153,0.3333333333333333,3
madelon,mutual_info,10,feat_155,0.3333333333333333,3
madelon,mutual_info,10,feat_180,0.3333333333333333,3
madelon,mutual_info,10,feat_191,0.3333333333333333,3
madelon,mutual_info,10,feat_192,0.3333333333333333,3
madelon,mutual_info,10,feat_2,0.3333333333333333,3
madelon,mutual_info,10,feat_241,1.0,3
madelon,mutual_info,10,feat_249,0.3333333333333333,3
madelon,mutual_info,10,feat_257,0.3333333333333333,3
madelon,mutual_info,10,feat_294,0.6666666666666666,3
madelon,mutual_info,10,feat_309,0.3333333333333333,3
madelon,mutual_info,10,feat_33,0.3333333333333333,3
madelon,mutual_info,10,feat_337,0.3333333333333333,3
madelon,mutual_info,10,feat_349,0.3333333333333333,3
madelon,mutual_info,10,feat_358,0.3333333333333333,3
madelon,mutual_info,10,feat_38,0.3333333333333333,3
madelon,mutual_info,10,feat_380,0.3333333333333333,3
madelon,mutual_info,10,feat_381,0.3333333333333333,3
madelon,mutual_info,10,feat_397,0.3333333333333333,3
madelon,mutual_info,10,feat_475,0.6666666666666666,3
madelon,mutual_info,10,feat_490,0.3333333333333333,3
madelon,mutual_info,10,feat_498,0.3333333333333333,3
madelon,mutual_info,10,feat_65,0.3333333333333333,3
madelon,mutual_info,10,feat_78,0.3333333333333333,3
madelon,mutual_info,15,feat_110,0.3333333333333333,3
madelon,mutual_info,15,feat_123,0.3333333333333333,3
madelon,mutual_info,15,feat_128,0.6666666666666666,3
madelon,mutual_info,15,feat_152,0.3333333333333333,3
madelon,mutual_info,15,feat_153,0.3333333333333333,3
madelon,mutual_info,15,feat_155,0.3333333333333333,3
madelon,mutual_info,15,feat_178,0.3333333333333333,3
madelon,mutual_info,15,feat_180,0.3333333333333333,3
madelon,mutual_info,15,feat_184,0.3333333333333333,3
madelon,mutual_info,15,feat_191,0.6666666666666666,3
madelon,mutual_info,15,feat_192,0.3333333333333333,3
madelon,mutual_info,15,feat_2,0.3333333333333333,3
madelon,mutual_info,15,feat_239,0.3333333333333333,3
madelon,mutual_info,15,feat_241,1.0,3
madelon,mutual_info,15,feat_249,0.3333333333333333,3
madelon,mutual_info,15,feat_257,0.3333333333333333,3
madelon,mutual_info,15,feat_294,0.6666666666666666,3
madelon,mutual_info,15,feat_309,0.3333333333333333,3
madelon,mutual_info,15,feat_33,0.3333333333333333,3
madelon,mutual_info,15,feat_336,0.3333333333333333,3
madelon,mutual_info,15,feat_337,0.6666666666666666,3
madelon,mutual_info,15,feat_349,0.3333333333333333,3
madelon,mutual_info,15,feat_358,0.3333333333333333,3
madelon,mutual_info,15,feat_38,0.3333333333333333,3
madelon,mutual_info,15,feat_380,0.3333333333333333,3
madelon,mutual_info,15,feat_381,0.3333333333333333,3
madelon,mutual_info,15,feat_397,0.3333333333333333,3
madelon,mutual_info,15,feat_414,0.3333333333333333,3
madelon,mutual_info,15,feat_468,0.3333333333333333,3
madelon,mutual_info,15,feat_475,0.6666666666666666,3
madelon,mutual_info,15,feat_477,0.3333333333333333,3
madelon,mutual_info,15,feat_478,0.3333333333333333,3
madelon,mutual_info,15,feat_487,0.3333333333333333,3
madelon,mutual_info,15,feat_490,0.3333333333333333,3
madelon,mutual_info,15,feat_498,0.3333333333333333,3
madelon,mutual_info,15,feat_65,0.3333333333333333,3
madelon,mutual_info,15,feat_78,0.3333333333333333,3
madelon,mutual_info,15,feat_86,0.3333333333333333,3
madelon,mutual_info,20,feat_110,0.3333333333333333,3
madelon,mutual_info,20,feat_123,0.3333333333333333,3
madelon,mutual_info,20,feat_125,0.3333333333333333,3
madelon,mutual_info,20,feat_127,0.3333333333333333,3
madelon,mutual_info,20,feat_128,0.6666666666666666,3
madelon,mutual_info,20,feat_129,0.3333333333333333,3
madelon,mutual_info,20,feat_152,0.3333333333333333,3
madelon,mutual_info,20,feat_153,0.3333333333333333,3
madelon,mutual_info,20,feat_155,0.3333333333333333,3
madelon,mutual_info,20,feat_178,0.3333333333333333,3
madelon,mutual_info,20,feat_180,0.3333333333333333,3
madelon,mutual_info,20,feat_184,0.3333333333333333,3
madelon,mutual_info,20,feat_191,0.6666666666666666,3
madelon,mutual_info,20,feat_192,0.3333333333333333,3
madelon,mutual_info,20,feat_2,0.3333333333333333,3
madelon,mutual_info,20,feat_237,0.3333333333333333,3
madelon,mutual_info,20,feat_239,0.3333333333333333,3
madelon,mutual_info,20,feat_241,1.0,3
madelon,mutual_info,20,feat_249,0.3333333333333333,3
madelon,mutual_info,20,feat_257,0.3333333333333333,3
madelon,mutual_info,20,feat_294,0.6666666666666666,3
madelon,mutual_info,20,feat_296,0.3333333333333333,3
madelon,mutual_info,20,feat_309,0.3333333333333333,3
madelon,mutual_info,20,feat_33,0.3333333333333333,3
madelon,mutual_info,20,feat_336,0.3333333333333333,3
madelon,mutual_info,20,feat_337,0.6666666666666666,3
madelon,mutual_info,20,feat_338,0.3333333333333333,3
madelon,mutual_info,20,feat_341,0.3333333333333333,3
madelon,mutual_info,20,feat_349,0.6666666666666666,3
madelon,mutual_info,20,feat_358,0.3333333333333333,3
madelon,mutual_info,20,feat_38,0.3333333333333333,3
madelon,mutual_info,20,feat_380,0.3333333333333333,3
madelon,mutual_info,20,feat_381,0.3333333333333333,3
madelon,mutual_info,20,feat_39,0.3333333333333333,3
madelon,mutual_info,20,feat_396,0.3333333333333333,3
madelon,mutual_info,20,feat_397,0.3333333333333333,3
madelon,mutual_info,20,feat_414,0.3333333333333333,3
madelon,mutual_info,20,feat_434,0.3333333333333333,3
madelon,mutual_info,20,feat_438,0.3333333333333333,3
madelon,mutual_info,20,feat_468,0.3333333333333333,3
madelon,mutual_info,20,feat_475,0.6666666666666666,3
madelon,mutual_info,20,feat_477,0.3333333333333333,3
madelon,mutual_info,20,feat_478,0.3333333333333333,3
madelon,mutual_info,20,feat_485,0.3333333333333333,3
madelon,mutual_info,20,feat_487,0.3333333333333333,3
madelon,mutual_info,20,feat_490,0.3333333333333333,3
madelon,mutual_info,20,feat_498,0.3333333333333333,3
madelon,mutual_info,20,feat_65,0.3333333333333333,3
madelon,mutual_info,20,feat_77,0.3333333333333333,3
madelon,mutual_info,20,feat_78,0.3333333333333333,3
madelon,mutual_info,20,feat_83,0.3333333333333333,3
madelon,mutual_info,20,feat_86,0.3333333333333333,3
madelon,mutual_info,22,feat_110,0.3333333333333333,3
madelon,mutual_info,22,feat_122,0.3333333333333333,3
madelon,mutual_info,22,feat_123,0.3333333333333333,3
madelon,mutual_info,22,feat_125,0.3333333333333333,3
madelon,mutual_info,22,feat_127,0.3333333333333333,3
madelon,mutual_info,22,feat_128,0.6666666666666666,3
madelon,mutual_info,22,feat_129,0.3333333333333333,3
madelon,mutual_info,22,feat_152,0.3333333333333333,3
madelon,mutual_info,22,feat_153,0.3333333333333333,3
madelon,mutual_info,22,feat_155,0.3333333333333333,3
madelon,mutual_info,22,feat_178,0.3333333333333333,3
madelon,mutual_info,22,feat_180,0.3333333333333333,3
madelon,mutual_info,22,feat_184,0.3333333333333333,3
madelon,mutual_info,22,feat_191,0.6666666666666666,3
madelon,mutual_info,22,feat_192,0.3333333333333333,3
madelon,mutual_info,22,feat_2,0.3333333333333333,3
madelon,mutual_info,22,feat_216,0.3333333333333333,3
madelon,mutual_info,22,feat_237,0.3333333333333333,3
madelon,mutual_info,22,feat_239,0.3333333333333333,3
madelon,mutual_info,22,feat_241,1.0,3
madelon,mutual_info,22,feat_249,0.3333333333333333,3
madelon,mutual_info,22,feat_25,0.3333333333333333,3
madelon,mutual_info,22,feat_257,0.3333333333333333,3
madelon,mutual_info,22,feat_261,0.3333333333333333,3
madelon,mutual_info,22,feat_29,0.3333333333333333,3
madelon,mutual_info,22,feat_294,0.6666666666666666,3
madelon,mutual_info,22,feat_296,0.3333333333333333,3
madelon,mutual_info,22,feat_309,0.3333333333333333,3
madelon,mutual_info,22,feat_33,0.3333333333333333,3
madelon,mutual_info,22,feat_336,0.6666666666666666,3
madelon,mutual_info,22,feat_337,0.6666666666666666,3
madelon,mutual_info,22,feat_338,0.3333333333333333,3
madelon,mutual_info,22,feat_341,0.3333333333333333,3
madelon,mutual_info,22,feat_349,0.6666666666666666,3
madelon,mutual_info,22,feat_358,0.3333333333333333,3
madelon,mutual_info,22,feat_38,0.3333333333333333,3
madelon,mutual_info,22,feat_380,0.3333333333333333,3
madelon,mutual_info,22,feat_381,0.3333333333333333,3
madelon,mutual_info,22,feat_39,0.3333333333333333,3
madelon,mutual_info,22,feat_396,0.3333333333333333,3
madelon,mutual_info,22,feat_397,0.3333333333333333,3
madelon,mutual_info,22,feat_414,0.3333333333333333,3
madelon,mutual_info,22,feat_434,0.3333333333333333,3
madelon,mutual_info,22,feat_438,0.3333333333333333,3
madelon,mutual_info,22,feat_468,0.3333333333333333,3
madelon,mutual_info,22,feat_475,0.6666666666666666,3
madelon,mutual_info,22,feat_477,0.3333333333333333,3
madelon,mutual_info,22,feat_478,0.3333333333333333,3
madelon,mutual_info,22,feat_485,0.3333333333333333,3
madelon,mutual_info,22,feat_487,0.3333333333333333,3
madelon,mutual_info,22,feat_490,0.3333333333333333,3
madelon,mutual_info,22,feat_498,0.3333333333333333,3
madelon,mutual_info,22,feat_65,0.3333333333333333,3
madelon,mutual_info,22,feat_77,0.3333333333333333,3
madelon,mutual_info,22,feat_78,0.3333333333333333,3
madelon,mutual_info,22,feat_83,0.3333333333333333,3
madelon,mutual_info,22,feat_86,0.3333333333333333,3
madelon,mutual_info,30,feat_110,0.3333333333333333,3
madelon,mutual_info,30,feat_122,0.3333333333333333,3
madelon,mutual_info,30,feat_123,0.3333333333333333,3
madelon,mutual_info,30,feat_125,0.3333333333333333,3
madelon,mutual_info,30,feat_127,0.3333333333333333,3
madelon,mutual_info,30,feat_128,0.6666666666666666,3
madelon,mutual_info,30,feat_129,0.3333333333333333,3
madelon,mutual_info,30,feat_152,0.3333333333333333,3
madelon,mutual_info,30,feat_153,0.6666666666666666,3
madelon,mutual_info,30,feat_155,0.3333333333333333,3
madelon,mutual_info,30,feat_16,0.3333333333333333,3
madelon,mutual_info,30,feat_176,0.6666666666666666,3
madelon,mutual_info,30,feat_178,0.3333333333333333,3
madelon,mutual_info,30,feat_180,0.3333333333333333,3
madelon,mutual_info,30,feat_184,0.3333333333333333,3
madelon,mutual_info,30,feat_191,0.6666666666666666,3
madelon,mutual_info,30,feat_192,0.3333333333333333,3
madelon,mutual_info,30,feat_2,0.6666666666666666,3
madelon,mutual_info,30,feat_216,0.3333333333333333,3
madelon,mutual_info,30,feat_222,0.3333333333333333,3
madelon,mutual_info,30,feat_237,0.3333333333333333,3
madelon,mutual_info,30,feat_239,0.3333333333333333,3
madelon,mutual_info,30,feat_241,1.0,3
madelon,mutual_info,30,feat_249,0.3333333333333333,3
madelon,mutual_info,30,feat_25,0.3333333333333333,3
madelon,mutual_info,30,feat_257,0.3333333333333333,3
madelon,mutual_info,30,feat_261,0.3333333333333333,3
madelon,mutual_info,30,feat_264,0.3333333333333333,3
madelon,mutual_info,30,feat_27,0.3333333333333333,3
madelon,mutual_info,30,feat_271,0.3333333333333333,3
madelon,mutual_info,30,feat_29,0.3333333333333333,3
madelon,mutual_info,30,feat_294,1.0,3
madelon,mutual_info,30,feat_296,0.3333333333333333,3
madelon,mutual_info,30,feat_309,0.3333333333333333,3
madelon,mutual_info,30,feat_324,0.3333333333333333,3
madelon,mutual_info,30,feat_33,0.3333333333333333,3
madelon,mutual_info,30,feat_336,0.6666666666666666,3
madelon,mutual_info,30,feat_337,0.6666666666666666,3
madelon,mutual_info,30,feat_338,0.6666666666666666,3
madelon,mutual_info,30,feat_341,0.3333333333333333,3
madelon,mutual_info,30,feat_349,1.0,3
madelon,mutual_info,30,feat_355,0.3333333333333333,3
madelon,mutual_info,30,feat_358,0.3333333333333333,3
madelon,mutual_info,30,feat_36,0.3333333333333333,3
madelon,mutual_info,30,feat_364,0.3333333333333333,3
madelon,mutual_info,30,feat_38,0.3333333333333333,3
madelon,mutual_info,30,feat_380,0.3333333333333333,3
madelon,mutual_info,30,feat_381,0.3333333333333333,3
madelon,mutual_info,30,feat_384,0.3333333333333333,3
madelon,mutual_info,30,feat_39,0.3333333333333333,3
madelon,mutual_info,30,feat_396,0.3333333333333333,3
madelon,mutual_info,30,feat_397,0.3333333333333333,3
madelon,mutual_info,30,feat_414,0.3333333333333333,3
madelon,mutual_info,30,feat_426,0.3333333333333333,3
madelon,mutual_info,30,feat_434,0.3333333333333333,3
madelon,mutual_info,30,feat_438,0.3333333333333333,3
madelon,mutual_info,30,feat_455,0.3333333333333333,3
madelon,mutual_info,30,feat_459,0.3333333333333333,3
madelon,mutual_info,30,feat_468,0.3333333333333333,3
madelon,mutual_info,30,feat_475,0.6666666666666666,3
madelon,mutual_info,30,feat_477,0.3333333333333333,3
madelon,mutual_info,30,feat_478,0.6666666666666666,3
madelon,mutual_info,30,feat_485,0.3333333333333333,3
madelon,mutual_info,30,feat_487,0.3333333333333333,3
madelon,mutual_info,30,feat_488,0.3333333333333333,3
madelon,mutual_info,30,feat_490,0.3333333333333333,3
