path,root,phase,family,role,size_bytes,size_mb,mtime,rows_counted,n_columns,columns_preview,content_summary,question_answered,probable_origin,strong_ref_count,weak_ref_count,reference_examples,readable,read_error
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/assets/benchmark_validation/basic/area_chart_time_series/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,2188,0.002,2026-06-04 22:34,48,4,year | month | sales_A | sales_B,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Coste operacional: tiempos, variables o recursos.",Assets de .agents; no núcleo del TFG.,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__breast_cancer_wisconsin__variance_k10__linear_svm.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,872,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__breast_cancer_wisconsin__variance_k10__logistic_regression.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,900,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__breast_cancer_wisconsin__variance_k10__random_forest.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,884,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__breast_cancer_wisconsin__variance_k10__xgboost.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,869,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__all_features__linear_svm.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,728,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__all_features__logistic_regression.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,748,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__all_features__random_forest.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,735,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__all_features__xgboost.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,719,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__boruta_confirmed_12__linear_svm.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,863,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__boruta_confirmed_12__logistic_regression.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,879,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__boruta_confirmed_12__random_forest.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,864,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__boruta_confirmed_12__xgboost.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,854,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__f_classif_k10__linear_svm.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,865,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__f_classif_k10__logistic_regression.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,882,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__f_classif_k10__random_forest.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,866,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__f_classif_k10__xgboost.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,856,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__feature_similarity_k10__linear_svm.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,898,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__feature_similarity_k10__logistic_regression.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,916,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__feature_similarity_k10__random_forest.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,903,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__feature_similarity_k10__xgboost.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,891,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__l1_logistic_k10__linear_svm.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,873,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__l1_logistic_k10__logistic_regression.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,890,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__l1_logistic_k10__random_forest.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,873,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__l1_logistic_k10__xgboost.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,865,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__linear_svm_k10__linear_svm.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,866,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__linear_svm_k10__logistic_regression.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,888,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__linear_svm_k10__random_forest.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,872,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__linear_svm_k10__xgboost.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,859,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__mrmr_approx_k10__linear_svm.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,870,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__mrmr_approx_k10__logistic_regression.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,889,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__mrmr_approx_k10__random_forest.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,874,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__mrmr_approx_k10__xgboost.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,863,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__mutual_correlation_k10__linear_svm.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,900,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Redundancia, correlación o colinealidad entre variables.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__mutual_correlation_k10__logistic_regression.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,917,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Redundancia, correlación o colinealidad entre variables.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__mutual_correlation_k10__random_forest.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,905,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Redundancia, correlación o colinealidad entre variables.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__mutual_correlation_k10__xgboost.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,880,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Redundancia, correlación o colinealidad entre variables.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__mutual_info_k10__linear_svm.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,873,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__mutual_info_k10__logistic_regression.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,890,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__mutual_info_k10__random_forest.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,875,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__mutual_info_k10__xgboost.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,863,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__random_forest_k10__linear_svm.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,880,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__random_forest_k10__logistic_regression.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,899,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__random_forest_k10__random_forest.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,884,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__random_forest_k10__xgboost.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,872,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__rfe_k10__linear_svm.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,841,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
